Datetime,Username,Text,Location,Cleaned_Tweets
2022-02-01 01:20:36+00:00,RazakZaha,"Slowly rebuild pace.

I got problem with knees injury and sudden hungry after first 4km.

Pathetic https://t.co/hkd2oeRnIX",Kuala Lumpur,slowly rebuild pace got problem knee injury sudden hungry first km pathetic
2022-02-02 02:40:18+00:00,ceciliacsyi,Romantic = having sex? ROFLMAOLOL SOMEONES HUNGRY,,romantic sex roflmaolol someone hungry
2022-02-02 06:59:33+00:00,khalisaamini,hungry alll the time,,hungry alll time
2022-02-02 07:24:58+00:00,Eilarashid,Coming back from night club looking for breakfast cause you both are hungry to death and just wanna go home to doze off,MALAYSIA,coming back night club looking breakfast hungry death want go home doze
2022-02-05 10:51:38+00:00,ChelseaPeminat,@Mulut_Cabai We Malaysians should stop calling people VIP or VVIP because no human is more important than any other human. Everybody is dispensable in the eyes of a hungry tiger or lion.,,malaysian stop calling people vip vvip human important human everybody dispensable eye hungry tiger lion
2022-02-06 05:17:21+00:00,derekyeoh,"Hike of the Two Bad Asses &amp; the Hungry.
#sundaymorninghike #explorationmode #arboretum #jackshit🤣 #binary😉 @ Bukit Kiara Trail https://t.co/hoHtEeWmqC",Malaysia,hike two bad ass amp hungry bukit kiara trail
2022-02-07 05:37:31+00:00,BNerdy13,"@_cuddleboii Damn, must be really hungry huh","Kuantan, Pahang",damn must really hungry huh
2022-02-07 16:18:10+00:00,jasontoh83,"“Be humble, be hungry, and always be the hardest worker in the room” - Dwayne “The Rock” Johnson #quoteoftheday #dwaynejohnson @ Traders Hotel, Kuala Lumpur https://t.co/lruSItcmHV",Malaysia,humble hungry always hardest worker room dwayne rock johnson trader hotel kuala lumpur
2022-02-08 22:32:40+00:00,bukumalam,@vyrtweets Usually got eerie story atau past experiences from people lah masa hari hungry ghost festival?,Kuala Lumpur Federal Territory,usually got eerie story atau past experience people lah masa hari hungry ghost festival
2022-02-09 04:15:57+00:00,glennguan,"Hungry la! #penangroad celdol, asam laksa and duck egg char koay teow 😍 #musthave @ Penang Road Famous Teochew Chendul https://t.co/aahMbGLlrP",Malaysia,hungry la celdol asam laksa duck egg char koay teow penang road famous teochew chendul
2022-02-09 11:49:46+00:00,ladymissazira,"Why does it take longer for brown rice to cook compared to white rice?

Seriously, hungry woman.",Malaysia,take longer brown rice cook compared white rice seriously hungry woman
2022-02-09 16:56:14+00:00,Mayna_Patel,"Who is cooking wtth butter at this hour?!
Damn, it smells soo good thay I feel hungry and not sleepy anymore.. https://t.co/csoAhTAWae","Petaling Jaya, Selangor",cooking wtth butter hour damn smell soo good thay feel hungry sleepy anymore
2022-02-09 19:22:45+00:00,ftnsyznaa,I’m hungry thooo….🥺,"Muar, Johor",hungry thooo
2022-02-10 15:10:38+00:00,donnajourneyx,"Its hard to feel hungry after eating 650g watermelon (~200cals) 😋

Snack time! https://t.co/pofRZWwXyh","Kuala Lumpur, Malaysia",hard feel hungry eating g watermelon cals snack time
2022-02-11 10:13:45+00:00,srhliy,Tired &amp; hungry 😪,,tired amp hungry
2022-02-12 00:55:55+00:00,FadzrainA,"I wanted to sleep but hungry , ahh okay, that’s it going to the kitchen now. Sksksk",Lost Cause,wanted sleep hungry ahh okay going kitchen sksksk
2022-02-13 15:26:31+00:00,hezatch,"Regardless what nationality you're holding, no one deserves to be hungry in this country 😔","KL, M'Sia",regardless nationality holding one deserves hungry country
2022-02-14 09:18:01+00:00,chxrmnjy_,Just had a muffin because Im too hungry. But let's make it a pre-workout meal 😋,,muffin hungry let u make preworkout meal
2022-02-14 14:49:27+00:00,golfpaths6,I still don't get my fellow humans... Still greedy and power hungry in a #pandemic! Only in #Malaysia? Not just the politicians too.,Malaysia,still get fellow human still greedy power hungry politician
2022-02-14 16:27:52+00:00,mookswarfare,Im so fucking hungry for achievement,BAY AREA,fucking hungry achievement
2022-02-17 15:22:31+00:00,AlannaEloa,"Otw back to home after work, hungry, tired and stressed https://t.co/clIccQQMFO",,otw back home work hungry tired stressed
2022-02-18 12:05:12+00:00,tenthofjune,Hungry but too drained to move.,"Klang, Malaysia ",hungry drained move
2022-02-20 02:38:27+00:00,FreeThinkerZone,@LeanGeekInvests Let us feed the hungry ones delicious food!,"Selangor, Malaysia",let u feed hungry one delicious food
2022-02-20 02:49:05+00:00,craigansibin,"BATC2020
INA🇮🇩3-1🇲🇾MAS

#BATC2022
Meet again in the final and will Malaysia able to get it right this time?

Last edition, Cheam June Wei was the sole contributor for our national camp.

[Prediction]
🇮🇩1-3🇲🇾
OR
🇮🇩2-3🇲🇾

MD🇮🇩 are young but they are hungry and aggressive! https://t.co/9ljLzPEiMW",Malaysia,batc inamas meet final malaysia able get right time last edition cheam june wei sole contributor national camp prediction md young hungry aggressive
2022-02-20 12:42:01+00:00,aisyabenisha,the hungry and the hairy memang best. love love love sangat. i wish there’s 2nd season.,,hungry hairy memang best love love love sangat wish nd season
2022-02-21 06:22:08+00:00,enriquemikail,Im hungry to eat pussy now. Give me,"Kuala Lumpur, Wilayah Persekut",hungry eat pussy give
2022-02-21 06:24:18+00:00,glennguan,Hungry porkie 🐷 Monday 😝 @ Boon Signature Roast Pork https://t.co/M82LI3GOhY,Malaysia,hungry porkie monday boon signature roast pork
2022-02-23 06:36:14+00:00,captainshrimpPJ,"2XL sizes available too now! Each trays serve 25 hungry souls.

Multiple Catering Menus To Choose From. For 4 to 50pax. Same Day Delivery! Amplify your Next Event. Get Quote Now! @ Petaling Jaya, Malaysia https://t.co/f2U02Lv5bM","Petaling Jaya, Selangor",xl size available tray serve hungry soul multiple catering menu choose pax day delivery amplify next event get quote petaling jaya malaysia
2022-02-23 14:27:47+00:00,jatsuislalune,"me hungry hungry, lovey dovey","Georgetown, MY",hungry hungry lovey dovey
2022-02-25 03:33:59+00:00,SanasyAppanah,If Russians go hungry Putin will get blame for make people poor and uneducated. No future in Russia if Putin stay until 2035? https://t.co/d4q9KdC1ZG,"Bandar Kuala Lumpur, Wilayah P",russian go hungry putin get blame make people poor uneducated future russia putin stay
2022-02-25 10:47:35+00:00,latteandflower,There is no grab or food panda delivery at this hour due to the bad weather and i am hungry over subway sandwich 🤤,🇲🇾🇰🇷,grab food panda delivery hour due bad weather hungry subway sandwich
2022-02-26 03:59:28+00:00,jfkjohan,"I’m super humbled with a darn good team. Solid competent leaders who are hungry to learn &amp; improve. Looking for one more junior/fresh grad then, with our intern coming in April, we can grow from strength to strength to help more people improve-their-English!!! @UKEngMatters",AirAsia- The World’s Best!,super humbled darn good team solid competent leader hungry learn amp improve looking one juniorfresh grad intern coming april grow strength strength help people improvetheirenglish
2022-02-28 03:06:05+00:00,mookswarfare,"@sewer_vent Thank you brother,really need those positive energy for today,hungry for achievement too ❤️",BAY AREA,thank brotherreally need positive energy todayhungry achievement
2022-02-28 03:12:38+00:00,chxrmnjy_,I can eat my breakfast &amp; lunch together at one go. Have no idea why am I so hungry. 😂😂,,eat breakfast amp lunch together one go idea hungry
2022-02-28 04:44:42+00:00,glennguan,Hungry anybody? 😝 #unclefrankie #penangckt #hociak @ Restoran Four Eight 8888 https://t.co/KI91pOyClY,Malaysia,hungry anybody restoran four eight
2022-03-01 09:12:50+00:00,Daliakudo,"Some songs just touch us differently. Some songs evoke specific memories that lay dormant in my hippocampus.

When I listened to that songs again, I can remember vividly the situation again. Stressed, alone, busy n hungry in Sabah.

Not all bad n not all happy either.","Putrajaya, Malaysia",song touch u differently song evoke specific memory lay dormant hippocampus listened song remember vividly situation stressed alone busy n hungry sabah bad n happy either
2022-03-03 11:49:30+00:00,hafiz_hjan,Im hungry and i dont know to eat what. 🥺,,hungry know eat
2022-03-03 13:09:04+00:00,masiaone,Just posted a photo @ The Hungry Tapir https://t.co/y8jvPw5d6N,Kuala Lumpur Malaysia,posted photo hungry tapir
2022-03-03 14:49:35+00:00,_azba_,Not me feeling hungry at this hour. https://t.co/RrvVtRwSd7,Kuala Lumpur City,feeling hungry hour
2022-03-04 11:26:42+00:00,itsyus_my,"Though I can still eat (haven’t lost my sense of smell &amp; taste), but I think I’ve been losing my appetite. I haven’t been  getting enough calories intake for today but I don’t feel like eating 😢 and I don’t feel hungry. This is somehow troubling me. What do I do?",,though still eat lost sense smell amp taste think losing appetite getting enough calorie intake today feel like eating feel hungry somehow troubling
2022-03-04 14:49:40+00:00,aiaeesya,I am really hungry. I am fucking hungry,Puncak Alam,really hungry fucking hungry
2022-03-04 18:45:04+00:00,Nitinkakad3,@DrSJaishankar @ashishchauhan And what about international flight banned ? Any good news soon? Or still hungry? 2 years looted already. Now how long it will be ?,Singapore,international flight banned good news soon still hungry year looted already long
2022-03-05 02:18:11+00:00,_azba_,who just had 2 packs of maggie goreng but still hungry? this bitch https://t.co/N3u8TcPZod,Kuala Lumpur City,pack maggie goreng still hungry bitch
2022-03-05 02:20:41+00:00,wisterrya,@flnrshin Btw everything looks good....I'm hungry,Malaysia,way everything look goodi hungry
2022-03-05 12:37:59+00:00,AlannaEloa,"Hungry, tired, restless, feel like my bones gonna break into pieces. Grab car 3 minutes drive is RM8.00 💔 rainy time I have to. Sufferings lifestyle in this Country forever and ever.",,hungry tired restless feel like bone going break piece grab car minute drive rm rainy time suffering lifestyle country forever ever
2022-03-06 02:03:42+00:00,HarithAimiros,Poole hungry rn,"Negri Sembilan, Malaysia",poole hungry right
2022-03-06 02:13:32+00:00,neesasodirman,"Ok i hungry. Yesterday I eat like subway wrap for breakfast, ate burgers and wantan noodles soup only at Genting Skyworlds Theme Park. Btw foods at @GSWorlds is delicious and not too overpriced",,ok hungry yesterday eat like subway wrap breakfast ate burger wantan noodle soup genting skyworlds theme park way food delicious overpriced
2022-03-07 22:44:06+00:00,tcwcs3006,"Continue…
I was worried &amp; i saw a few skeletons &amp; I thought it was a fun fair cuz when I turn left, i saw a big Ferris wheel. Then, a skeleton with no head keep warning me and showing a “NO” sign by the movement of his hands. Then, my friend says he is hungry.
Tbc…",My Own World of Imperfection,continue worried amp saw skeleton amp thought fun fair cuz turn left saw big ferris wheel skeleton head keep warning showing sign movement hand friend say hungry tbc
2022-03-08 05:03:34+00:00,apisulaiman,I'm hungry i need to eat,,hungry need eat
2022-03-09 15:01:34+00:00,AlannaEloa,Can you please courier to me.. hungry now,,please courier hungry
2022-03-10 03:28:36+00:00,a_naddie,"OMG it's D-day! I'm so excited I'm nervous I'm hungry but I'm too overwhelmed to eat I feel dizzy

Anyways let's listen to the beautiful #StayAlive by #Jungkook (prod by #SUGA of #BTS) while waiting 
@bts_twt",🇲🇾,omg dday excited nervous hungry overwhelmed eat feel dizzy anyways let u listen beautiful prod waiting
2022-03-10 16:03:49+00:00,FxndTaha,Waiting for #MyrideEp7 on GMM25 and this food show is making me hungry and its 12.03am. https://t.co/rp5u4bFdqu,Kampung Chumphon,waiting gmm food show making hungry
2022-03-10 18:02:25+00:00,panadolsandpot,"Fucking high and hungry. But if I move now, bubba and the doggos would wake up and it will become a disaster.",,fucking high hungry move bubba doggos would wake become disaster
2022-03-10 18:02:42+00:00,panadolsandpot,Or maybe I am not hungry. Just bored probably.,,maybe hungry bored probably
2022-03-12 01:11:14+00:00,wisterrya,"@flnrshin Meat and lettuce
Now I'm hungry",Malaysia,meat lettuce hungry
2022-03-12 03:12:42+00:00,AlannaEloa,"No more restaurant on top of the pool which turn my tummy always hungry. Unfortunately I don't have space this weekend most probably to pamper myself in this pool. Let see tonight/evening/tomorrow morning, after finish my stuffs, if not crowded, maybe 1 hour or 2 swimming just.. https://t.co/gse6PYy7Rp",,restaurant top pool turn tummy always hungry unfortunately space weekend probably pamper pool let see tonighteveningtomorrow morning finish stuff crowded maybe hour swimming
2022-03-12 07:04:57+00:00,McNastyPrime,"@NaaMurad Hungry, irritated people? https://t.co/gKGxw5sWBd",Malaysia,hungry irritated people
2022-03-13 13:27:05+00:00,_vftv,"Our goal is:

✨ To bring a change to the stray’s situation in Malaysia.
✨ To feed the hungry stray dogs and cats around Seremban area.
✨ To contact the nearest shelter to rehome the dogs and cats if they’re in danger.
✨ To build homes for the strays in the future.","Seremban, Negeri Sembilan",goal bring change stray situation malaysia feed hungry stray dog cat around seremban area contact nearest shelter rehome dog cat danger build home stray future
2022-03-13 13:37:01+00:00,AwareSpirit369,Discontent is good. Stay ambitious. Stay hungry. Stay succeeding.,,discontent good stay ambitious stay hungry stay succeeding
2022-03-13 15:52:46+00:00,syncsooya,One thing about being positive is that you cannot go downstairs to make food if you’re hungry and dat sucks,W.A ♡,one thing positive go downstairs make food hungry dat suck
2022-03-16 01:28:02+00:00,rezarazali,"That is definitely one hungry woman that is recently out of quarantine 😅

If you see such pretty receipt print outs those are among the things we do at @SlurpPos https://t.co/YeZcS7yOJF",Singapore,definitely one hungry woman recently quarantine see pretty receipt print out among thing
2022-03-16 11:16:46+00:00,drlimkt19,@fuchsiadunlop You had to tweet every time when I am hungry 🤦‍♂️,Malaysia/Beijing ,tweet every time hungry
2022-03-17 10:13:59+00:00,TheZeeraffe,"Dear @orkibal, I will never inspired to draw without your work. I need more of your time, more of your word, food idea that always make me hungry, and all of your ghost/bedtime story but, this time, I need to let it all go, i'll keep all the love inside me, Thank you ♥️",Metaverse,dear never inspired draw without work need time word food idea always make hungry ghostbedtime story time need let go keep love inside thank
2022-03-18 15:49:03+00:00,Mr_DoubleA,"My lips search for your lips
I'm hungry for your touch",Kuala Lumpur ,lip search lip hungry touch
2022-03-19 00:35:43+00:00,mikeyipdotcom,"3 weeks in… eating only from 12pm to 8pm and only water between 8pm and 12pm. Surprisingly, I don’t feel hungry or have the urge to eat even when I’m in a restaurant with all the food smell teasing me. 

#smallwin https://t.co/Fvu3dHotG8",mikeyip.com,week eating pm pm water pm pm surprisingly feel hungry urge eat even restaurant food smell teasing
2022-03-19 04:58:27+00:00,waniramli13,"And baby, everything that I hv is yours
You will never go cold or hungry
I'll be there when you're insecure
Let you know that you're always lovely
Girl, 'cause you're the only thing that I got right now
One day when the sky is falling
I'll be standing right next to you
#nexttoyou",,baby everything hv never go cold hungry insecure let know always lovely girl thing got right one day sky falling standing right next
2022-03-19 09:28:45+00:00,tenthofjune,"brother: come over, there's bacon fried rice.
Me: OK, after training. (kept self hungry so I can eat after a 3 hour training)
*arrives to collect food*
Brother: oh finish la...
Me: 😔
Brother: Here's some bacon instead. You can go home and cook.
😑😑😑","Klang, Malaysia ",brother come bacon fried rice ok training kept self hungry eat hour training arrives collect food brother oh finish la brother bacon instead go home cook
2022-03-19 14:18:23+00:00,chxrmnjy_,Im hungry. What should I eat ? 😅,,hungry eat
2022-03-20 08:54:27+00:00,farhahdean,Still hungry after lunch. But I’m enjoying this forecast cuz I know what it feels like when loss of appetite strikes so I’m gonna eat more 😋 https://t.co/Mp3TGTDoBs,Malaysia,still hungry lunch enjoying forecast cuz know feel like loss appetite strike going eat
2022-03-20 13:06:07+00:00,samshafie,"Always Hungry , and not just for food 😛#todaystee https://t.co/hNR8KjFXBg",Kuala Lumpur,always hungry food
2022-03-21 01:43:40+00:00,Valiantking93,@plumpkiwis Someone's hungry as heck!,Malaysia,someone hungry heck
2022-03-21 12:13:35+00:00,7partsofsoul,"I cried because I was hungry and my ex offered to buy me food but I didn't want whatever it was he was gonna get me then I cried harder when my pillow was wet, because I cried. Yeap I was stupid.",Damansara ,cried hungry ex offered buy food want whatever going get cried harder pillow wet cried yeap stupid
2022-03-22 10:27:15+00:00,CurryKhoo,"@flowpetri Ya, that part worry me more. Once the food supply chain got disrupted, world can become chaotic. Hungry man, it’s an angry man.","Penang, Malaysia",ya part worry food supply chain got disrupted world become chaotic hungry man angry man
2022-03-22 12:03:48+00:00,FallenKelvin,hungry mouths https://t.co/dCTucHldq0,Kuala Lumpur Federal Territory,hungry mouth
2022-03-23 11:02:36+00:00,haseenasyazlin,i’m superrr hungry but the thought of eating makes me feel sick?? yek 😫,"KL, MY",superrr hungry thought eating make feel sick yek
2022-03-26 04:53:21+00:00,glennguan,Hungry anybody? #bestnasilemakintown #villageparknasilemak @ Village Park Restaurant https://t.co/4PwzdRYqKI,Malaysia,hungry anybody village park restaurant
2022-03-26 13:54:53+00:00,Radevengers,@ChePuanCoco Coco always hungry 🤤,,coco always hungry
2022-03-27 03:25:10+00:00,_umaraziz,"Breakfast today was #peetzaduh @Therapisthe okonomiyaki pizza quarter moon with two sunny side crispy eggs, a drizzle of @hungry_dugong sauce and honey, and a half made Malaysiano sbb it's sundays with @ProjekDapurUmar https://t.co/n9q2qXYwBV",Kota Damansara,breakfast today okonomiyaki pizza quarter moon two sunny side crispy egg drizzle sauce honey half made malaysiano sbb sunday
2022-03-27 18:19:46+00:00,josieedotcom,"If you’re ever hungry past midnight, watch Shaba Kitchen on TikTok. You won’t be hungry anymore. They literally made GRAPE PASTA 🤢 like what",Malaysia,ever hungry past midnight watch shaba kitchen tiktok hungry anymore literally made grape pasta like
2022-03-28 04:03:52+00:00,adz_lina,"@thatshotg Can't wait for Ramadhan.We are not hungry we are blessing. Just a month, we have another 11 month to makan makan.",,wait ramadhanwe hungry blessing month another month makan makan
2022-03-28 05:50:54+00:00,ChinGR0423,"If you hungry, go to the kitchen, I'll be there - Food","Tamparuli Sabah, Malaysia",hungry go kitchen food
2022-03-28 08:05:42+00:00,shammyzzz,when you're sick and hungry but you don't know what to eat,KUL-BKI,sick hungry know eat
2022-03-29 08:26:17+00:00,afmnurdin,I have a lot of shit to do at work today. But I am so hungry and I feel like eating Sukiya,,lot shit work today hungry feel like eating sukiya
2022-03-30 02:44:54+00:00,mi_yo_yo,Function untuk muslim hungry month ni 😭☝🏻,,function untuk muslim hungry month ni
2022-04-03 04:49:36+00:00,muhdanish,Omg I'm already thirsty and hungry 😭,,omg already thirsty hungry
2022-04-03 07:40:57+00:00,dream_drippy,"@Fleaxyy Im just gonna say that why both of them have ramadan food on there head, legit making me hungry bc i cant eat ;-;","Kuala Selangor, Selangor",going say ramadan food head legit making hungry eat
2022-04-03 15:08:53+00:00,srhliy,The only moment of silent that i accepted is when you’re so hungry that you kept silent while enjoying your food. Other than that no cuz imma be anxious and awkward 😂,,moment silent accepted hungry kept silent enjoying food cuz going anxious awkward
2022-04-04 17:21:13+00:00,FahimJefri,on my way to kk mart and try khairul aming oat recipe bcs im hungry as fuck rn,,way okay mart try khairul aming oat recipe bcs hungry fuck right
2022-04-05 02:32:20+00:00,kusahafiez,"""What do you want for lunch/dinner?""

Just don't.

Decide on what/where yourself, ask if she wants anything.

When she says she isn't hungry, do NOT believe her because she WILL dig her fingers into your meal. Add chicken nuggets or wings, just in case.

Good luck bois.",,want lunchdinner decide whatwhere ask want anything say hungry believe dig finger meal add chicken nugget wing case good luck bois
2022-04-05 04:23:49+00:00,nelsOHnels,When I get hungry and tell my body to go tap into my fat reserves instead https://t.co/1zGHoarcFn,Kuala Lumpur City,get hungry tell body go tap fat reserve instead
2022-04-06 03:41:30+00:00,kidchan,"Stay hungry, stay foolish.

“What lies behind us and what lies before us are tiny matters compared to what lies within us”. - Ralph Waldo Emerson https://t.co/SFRMLffG1m",Kuala Lumpur,stay hungry stay foolish lie behind u lie u tiny matter compared lie within u ralph waldo emerson
2022-04-06 15:41:56+00:00,AlannaEloa,"Donate to me also, am always hungry in here 😂",,donate also always hungry
2022-04-07 00:07:00+00:00,kamarulbahrin,Air-conditioned forest? Cool thinking but errr can just cross strait to the north or sea to the east and you will get naturally cool forests that capture #carbon rather than energy hungry artificial ones that release em just to chill. #JustSayin #Singapore #ClimateActionNow,Kuala Lumpur,airconditioned forest cool thinking errr cross strait north sea east get naturally cool forest capture rather energy hungry artificial one release chill
2022-04-08 22:38:53+00:00,a_naddie,I'm hungry for their new music 😭,🇲🇾,hungry new music
2022-04-09 06:36:01+00:00,phy_lis,@StockPip @EDNYnews He is out on bail pending appeal. That's why he is free roaming like a hungry ghost. Wonder why he still has money left to pay bail. 🤔,Kuala Lumpur,bail pending appeal free roaming like hungry ghost wonder still money left pay bail
2022-04-10 02:30:07+00:00,Nadia_Nazir,"Siti Bainun is a prime example of a person who is hideous both on the inside and out. So power hungry, sanggup feed a disabled person their own faeces. Please rot in jail forever.",Kuala Lumpur,siti bainun prime example person hideous inside power hungry sanggup feed disabled person faeces please rot jail forever
2022-04-10 12:46:01+00:00,shazwan_r,Just ordered myself nasi lemak rendang ayam and chee cheong fun. Hope it’s fun to eat. I’m so hungry now 🥺,Kuala Lumpur City,ordered nasi lemak rendang ayam chee cheong fun hope fun eat hungry
2022-04-10 19:41:24+00:00,kiirotakeo,"My mum told me there was a burger in the microwave if I was hungry so I though, why not? A burger for a midnight snack would be awesome! I took out the nicely wrapped fast food burger that I thought I was going to have and guess what. It ended up being just plain rice. #pain https://t.co/tfPb4R7qWT","Petaling Jaya, Selangor",mum told burger microwave hungry though burger midnight snack would awesome took nicely wrapped fast food burger thought going guess ended plain rice
2022-04-11 04:20:34+00:00,AliaSyuhadaa,it’s 12pm &amp; i’m already sleepy+hungry,ampang,pm amp already sleepyhungry
2022-04-11 19:03:52+00:00,ftwYan_,"When you’re so hungry that you can smell and taste the food just from imagination.

Yesterday night I tasted Satay. And right now, Subway is all over my tastebud. 🫠",Fantasy,hungry smell taste food imagination yesterday night tasted satay right subway tastebud
