Datetime,ID,Username,Text,Tranlsated_Tweets,Location
2022-03-20 15:11:19+00:00,1505562637102305282,rosssyposie,Indeed ! Harga barang tetap naik jugak,Indeed! The price of goods is still rising,she / her & cats
2022-03-20 10:52:18+00:00,1505497454199771141,aizat_aziezz,"Ye tuan2, harga barang still naik banyak even x naik gaji minimum pun, jangan jadi palatao, keep it to yourself please","Ye sir2, the price of the goods is still rising even though x goes up the minimum wage, don't be Palatao, keep it to yourself please",somewhere around petaling jaya
2022-03-20 08:33:31+00:00,1505462527638921223,nashzriff_,jangan suka sangat gaji naik sebab nanti barang nanti naik harga juga,Don't like the salary so much because the goods will go up the price too,"Setapak, Selangor"
2022-03-20 08:02:50+00:00,1505454808152436737,adzharryasrad,"Gaji minimum naik 1500, diikuti dengan harga barang naik, kalau dulu org gaji 1200 miskin, now kita sama sama miskin sbb harga yg mahal di tanggung semua, apa logic gaban Malaysia sedang lakukan ini?","The minimum wage goes up to 1500, followed by the price of goods rising, in the past 1200 poor salaries, now we are just as poor as the expensive price at all, what is the logic of Malaysia?",
2022-03-20 06:34:28+00:00,1505432567004418050,farahainroslan,@Khairykj @IsmailSabri60 Rm1500 tu then harga barang makin naik tak YB n Dato. If harga barang naik tetap tak cukup. Turunkan harga.,@Khairykj @ismailsabri60 rm1500 tu then prices of goods rise no yb n dato. If the price of goods goes up is not enough. Lower the price.,"Perak, Malaysia"
2022-03-19 15:38:11+00:00,1505207009594908677,littlemelon__,Jangan tetiba harga barang naik jugak 1 april ni sudah lah. Masa ura2 nak naik gaji minimum dorg dah naik harga dulu 😑,Don't be the price of goods going up this April 1st. Whenever you want to raise the dorg minimum wage it is up to the price 😑,"Ipoh, Malaysia"
2022-03-19 13:24:21+00:00,1505173329304780809,mohd_famy,@Marchfoward Kawal harga barang baru fikir kenaikan gaji..ingat barang tak naik harga ke..domino effect...harga barang naik harga kedai makanan naik..fast food naik semua naik ...kawal dulu baru fikir kenaikan gaji minima,@Marchfoward Controls new prices Think of salary increase .. Remember the price doesn't rise to..Domino Effect ... The price of goods rising food store prices go up..fast food goes up ...,Penang
2022-03-19 13:24:03+00:00,1505173256378396680,MRizalMSaad,"@shadaixxx Sapa nak bg kita naik 300 rggt tiba2 mcm ni… harga barang makin naik itu pasti, kita gaji mcm tu jugak… utk org yg mmg gaji dah 1600 mcm tu jugak gaji dia tp terpaksa hadap kenaikan harga barang","@shadaixxx anyone wants us to go up 300 rggt suddenly mcm ... the price of the goods goes up is definitely, we pay for it ... for the salary of 1600 mcm and the paycheck has to deal with the price increase",
2022-03-19 12:06:04+00:00,1505153631108349953,Adaa_Monreal,"Good and bad news.

Good sebab, okey apa dah naik dari prev minimun wages.

Bad, harga barang akan naik juga. Sekarang pun dah naik imagine lah nak naik tahap mana nanti.","Good and bad news.

Good because, it's okay to go up from Prev Minimun Wages.

Bad, the price of goods will go up as well. Now it's up to the imagine to go up which level.",#COYG
2022-03-19 10:45:22+00:00,1505133322611175427,rulandtoisuta,"Saatnya kamu punya bisnis yang bisa mengatasi masalah keuanganmu...

Apalagi harga barang naik... Hajimu kan belum tentu naik...

Jadi kalo mau gajian tiap hari yuk join bersama ku...

WA. 082293133368 https://t.co/wEzgRxX8mu","When you have a business that can solve your problem ...

Especially the price of goods goes up ...

So if you want to pay every day Yuk join me ...

Wa. 082293133368 https://t.co/wezgrxx8mu",Masohi indonesia
2022-03-19 10:28:52+00:00,1505129168144859136,FazreenAli,"1Mei, harga segala mak nenek barang smua pun naik.","1mei, the price of all my grandma's stuff goes up.","Cheras, Selangor"
2022-03-19 09:08:38+00:00,1505108979101634565,sinangmbancer28,"Semua harga barang naik, Penghasilan masih tetap, yang di turunkan hanya volume TOA Masjid🍃","All prices of goods go up, the production is still fixed, which is lowered only to the toa mosque.","Kendal, Indonesia"
2022-03-19 07:01:57+00:00,1505077095193800705,Izizainal,Org dalam KPDNHEP mmg tak de membeli barang ke mcm mana? Sampai tak boleh nak pantau kenaikan harga barang.,Org in kpdnhep mmg do not buy anything to mcm? Until you can't monitor the price increase.,Banting/Shah Alam
2022-03-18 14:50:31+00:00,1504832626821312512,rhirikane,@DeanAzzurie @Sasha40504469 @innasyaib @tvOneNews Kita tinggal tunggu kebijakan apa yg diambil pemerintah sebagai mana kita tau dampak dari kelangkaan solar adalah kenaikan harga barang akibat terganggunya distribusi barang,@Deanazzurie @sasha40504469 @innasyaib @tvonenews We stay waiting for what policy the government takes as we know the impact of solar is the increase in prices of goods due to the distribution of goods,makassar
2022-03-18 00:08:36+00:00,1504610686013685760,cadsalovere,"@bernamadotcom @IsmailSabri60 Of course terdesak. Sejak C19: Kena potong gaji, barang keperluan naik harga, hutang bank; moratorium tambah faedah, pengangkutan awam naik harga, bencana alam tapi kerajaan siapkn apa? Adalah sikit sikit duit khas, bazirkan duit buat PRN... Sila tambah dibawah","@bernamadotcom @ismailsabri60 of course desperate. Since C19: pay cuts, pricing necessities, bank debt; Moratorium Interests, Public Transportation Price, Natural Disaster But What Government is ready? Is a little special money, waste money for PRN ... please add below",Malaysia
2022-03-17 02:49:50+00:00,1504288873178103811,emadhan,"@msaid_didu Kenapa tidak disyaratkan harga yg boleh naik produksi tgl 15, tanggal sebelumnya tetap berdasarkan het. Enak dong sdh menumpuk barang trus harga naik. Dan tdk ada anggapan pemerintah di tekan untuk menyerahkan kebutuahan pokok ke harga pasar...","@msaid_didu Why not require the price that can rise TGL production 15, the previous date remains based on the het. Delicious dongs are going to the price of the price. And there is no assumption that the government is pressed to hand over the quality of the tree to the market price ...",Pakanbaru
2022-03-16 16:54:48+00:00,1504139126878380035,muhamadahjiz,"Dah la gaji tak naik2, harga barang makin naik, kena sara mak ayah yg dah tua, mana ada duit utk kawin la, beli brg2 dia nak la sebab duit habis2 kat komitmen je.

Sepatutnya bantuan skrg ni dah bersasar. Bantu mereka yg betul2 perlu bantuan. Turun padang la.","The paycheck is not rising, the price of the goods is rising, it has to be a daddy's old man, where there is money to get married, buy him because he wants to spend money on his commitment.

It should have been the current help. Help those who really need help. Get off the field.",
2022-03-16 10:03:03+00:00,1504035507671830529,_aldrinng,"Tempoh: 17 Mar 22 - 23 Mar 22 

Harga Jualan Runcit Petrol &amp; Diesel Seliter: 
RON95: RM2.05 (=) 
RON 97: RM4.00(+RM0.25)

SYUKUR BARANG NAIK KEMBALI BERLELUASA","Duration: 17 Mar 22 - 23 Mar 22

Petrol retail sales price & amp; Diesel per liter:
RON95: RM2.05 (=)
RON 97: RM4.00 (+RM0.25)

Thank goodness the rise returned to the widespread",
2022-03-15 07:15:26+00:00,1503630939540586497,ariffadnann,Apahal semua barang harga naik ni? Harini je dah 3 PO kena revised ??,What about all the price items? Today is 3 PO to be revised ??,Terengganu
2022-03-14 04:46:03+00:00,1503230956198854656,Saida_CFPCertTm,"Endemik tidak bermakna selesa. 

Selepas pandemik, tak disangka, masuk tempoh kadar inflasi paling tinggi dalam sejarah sedangkan pendapatan masih lagi mendatar (stagnant) bagi rakyat secara kasarnya. Ekonomi dunia baru nak pulih, harga barang pula naik disebabkan kesan rantaian","Endemic doesn't mean comfortable.

After the pandemic, unexpectedly, the highest inflation rate is in history while the income is still stagnant for the people. The new world economy is recovering, prices of goods rise due to the effects of the chain","Kuala Lumpur, Wilayah Persekut"
2022-03-13 19:41:46+00:00,1503093984931254273,MR_ARROGANG,"Dah abis pilihan Raya da kan. Tunggu la lepas satu, satu, barang Naik harga. Tgk la.","It's been an election. Wait for one, one, the price goes up. Tgk la.","Malacca, Malaysia"
2022-03-13 07:37:03+00:00,1502911602160373763,Media_Selangor,MB: Jualan prihatin ringan beban rakyat depani kenaikan harga barang https://t.co/hrhPZhc75v https://t.co/0lqV2yP6qD,MB: Sale of Lightweight Cares of People's Load Increase in Prices https://t.co/hrhpzhc75v https://t.co/0lqv2yp6qd,Shah Alam
2022-03-13 06:28:32+00:00,1502894360962433024,capt040797,"Kita bukan kedekut, tapi money management.

Minister kita dah makin hari makin mengarut, biar kita ada bekalan cukup kalau ada apa2 hal. Harga barang makin hari makin naik.

Kita mula dgn keluarga sendiri dulu. 🚨","We're not stingy, but money management.

Our ministers are getting worse, let us have enough supplies if anything. The price of goods is increasing.

We started with our own family first. 🚨","Bandar Sunway, PJ"
2022-03-13 02:46:56+00:00,1502838591331856391,aneepz,"@JayOkano aku setuju untuk hapuskan subsidi ron95/97 dan diberi subsidi tersasar. subsidi ikut pendapatan isi rumah. lhdn ada data.
idea nampak senang, implement susah tapi boleh buat. kereta pon dah terbang.

kebiasaan harga barang akan naik kalau diesel yang naik.","@Jayokano I agree to eliminate the RON95/97 subsidy and be given a missed subsidy. Subsidies according to household income. The IRB has data.
The idea looks easy, the implementation is difficult but it can be done. The pound car is flying.

The price of the price of goods will rise if diesel goes up.",
2022-03-13 02:09:05+00:00,1502829066487230465,mynameiskakak,"Semalam pi hero terkejut tengok harga barang dah naik mendadak 🥲🥲

Like kerisik biasa aku beli RM5 tiba2 jadi RM7.45. Susu RM3.85 jd RM4.50 😭😭","Yesterday Pi Hero was shocked to see the price of goods rising sharply 🥲🥲

Like the usual cherish I bought RM5 suddenly RM7.45. Milk RM3.85 jd RM4.50 😭😭",Shah Alam
2022-03-12 01:53:17+00:00,1502462702597599232,adek_farid,"Sejak harga barang naik tanpa kawalan, sebelum masuk pasar kena rancang maklumlah saya hanya rakyat biasa. https://t.co/UmASqQtttz","Since prices of goods go up uncontrollably, before entering the market, I have to plan that I am just ordinary people. https://t.co/umasqqtttz",Malaysia
2022-03-09 07:06:30+00:00,1501454364585590785,sharmineahmad,betul tu😭😭😭 yg sruh ambik ASB pun sama hmmm semua barang naik harga sekarang mcm mana nak ada saving setelah bayar itu ini😩,That's exactly what the ASB is not like hmmm all the items are up now where they want to save it after paying it😩,"Kuching, Sarawak"
2022-03-09 03:55:52+00:00,1501406387238498305,Azhar3Hary,"@CNNIndonesia @FeniRose_ Nggak usah heran, setiap tahun mau bulan ramadhan harga barang terutama barang konsumsi naik harga. Itu kerjaan professional utk melaratkan ummat.","@Cnnindonesia @fenirose_ Never surprise, every year the month of Ramadhan prices especially consuming goods rise. It's a professional work to enable people.",
2022-03-08 13:02:27+00:00,1501181553388683265,TiktikAtikah1,@marlina_idha Keuhkeuh aja ngak betubah semua barang gara gara pak anies....sekuruh Indobesia naik semua dodol gegsra jungjunganmu yg ngak becus urus distribusi dan meredam harga harga #dunggudipelihara,@marlina_idha Keuhkeuh just to change all the things because of Mr Anies .... the indobesia's all up all the dodol of your jungles who are not distributing and pricing the price #dunggudip,
2022-03-07 04:04:53+00:00,1500683881418469376,kairyherry,Sangat terasa dengan kenaikan harga barang yang melampau. 😔,It is very much the rise in the rise in prices of goods. 😔,
2022-03-07 01:21:19+00:00,1500642718158323717,AjibRahmalan,Sales kurang tp barang naik harga ni sakitny tu disini ❤️‍🩹,Sales are less than the price of this price here ❤️‍🩹,Johor Bahru
2022-03-06 14:12:09+00:00,1500474318727249922,UdinChor,Terasa betul kenaikan harga barang.,It feels like a price increase.,
2022-03-06 10:33:40+00:00,1500419334203576321,tasikshyadu,"petang pun datang
malam pun datang lagi
matahari naik turun terbenam 
bulan naik dan turun, juga
tak lama lagi garment kasi uang
tak lama lagi harga barang naik melambung","Evening even came
Even the night came again
sun rise down
the moon up and down, as well
Soon Garment is a money
Soon the price of goods rises",
2022-03-06 05:31:41+00:00,1500343337391628288,ayunisyaza1,"Kalau macam berniaga barang ada promosi. Diskaun lah, free gift lah. Kalau politik? Bentangkan rancangan macam mana nak selesaikan masalah harga barang naik n insentif lain.","If it's like doing business there is a promotion. Discount, free gift. What about politics? Present plans on how to solve the price problem of other incentives.",Malaysia
2022-03-06 05:30:19+00:00,1500342993769078786,ayunisyaza1,"Nak ambik hati pengundi ni sama macam nak berniaga. Bayarannya pangkah kat kertas undi. Apa parti2 ni boleh offer / promote ? Kene tahu demand pengundi setempat dulu. Apa yg diorang desperately need? Kebanyakannya nak naik taraf hidup, turun harga barang","I want to get the hearts of these voters just like doing business. The payment is on the ballot paper. What party can these parties offer / promote? Here you know the demand for local voters first. What is a desperate need? Most want to upgrade to life, the price of the goods",Malaysia
2022-03-05 10:02:02+00:00,1500048987914522625,redha_zahid,"Russia and belarus supply 2/3 quantity of element penting baja kat dunia ni. (MOP)

Bila short supply, harga barang akan naik, productivity pertanian rendah, harga barang mentah naik.

Russia and ukraine pun pengeluar gandum terbesar. Krisis makanan akan berlaku.","Russia and Belarus Supply 2/3 Quantity of essential elements of fertilizer in this world. (Mop)

When short supply, prices of goods will rise, low agricultural products, raw prices rise.

Russia and Ukraine are the largest wheat producers. The food crisis will take place.",
2022-03-04 16:08:10+00:00,1499778737235460097,RahmadDodiSire1,"GAWAATTT....kenapa sertiap menjelang Bulan Ramadhan.Daftar Harga Barang yang Naik 2022: BBM, Migor, LPG, Daging.. https://t.co/2MEnH3GusA","BAWAATTT .... Why is it that the month of Ramadhan is the price of the goods rising 2022: BBM, Migor, LPG, meat .. https://t.co/2menh3gusa",
2022-03-04 06:16:13+00:00,1499629767561453570,Snug_80,@didienAZHAR Belum per 1 April ppn naik Dr 10 % ke 11 % . Pasti nanti ada kenaikan harga barang,@didienazhar is not yet April 1st Vate to rise from 10 % to 11 %. There will surely increase the price of goods,
2022-03-03 08:23:56+00:00,1499299521569853442,farid_suhaimi,"Makin rancak harga gandum

Makin naik harga barang nampak gaya","The greater the price of the wheat

The price of the goods seems to be style","محافظة عمان, المملكة الأردنية "
2022-03-03 02:08:24+00:00,1499205015327567878,LAUSALA11,"@geloraco Telat bro. Jangan asal ngeles aja. Harga barang"" dah naik sebelum perang. Rakyat ndak bisa ditipu lagi.","@Geloraco Telus bro. Don't just come from. The price of the goods ""has risen before the war. The people can be deceived again.",
2022-03-02 11:40:07+00:00,1498986506496913409,aziziarshad,Barang dah start naik harga. Berpeluh kejap. 😅 https://t.co/ol71MxZZNL,Items are starting to rise in price. Sweat. 😅 https://t.co/ol71mxzznl,Johor Bahru
2022-03-02 06:25:09+00:00,1498907243554947074,conamir,"Jika harga barang naik, hati2 membelanjakan uang. Bisa uang disaku tidak cukup. Lalu apa solusinya? apakah tahan lapar?","If the price of goods goes up, the heart spends money. Can money be not enough. Then what is the solution? Is it hungry?","Solok, Sumatera Barat"
2022-03-02 04:01:12+00:00,1498871014775988224,nafiznazly,"Korang perasan x, harga2 barang di shopee ni mcm dah naik harga la…","People noticed x, the prices of the goods in this shopee have risen ...",Putrajaya Federal Territory
2022-03-02 01:21:42+00:00,1498830875450298368,waneizhanafeef,"Belum kira harga barang perkakas getah i.e cawan, besi penyakut, pisau toreh yang semuanya naik. 

Belum masuk industri perladangan. Harga paip untuk saliran, alatan tangan dsb semua naik. 

Kenaikan ini bukan baru.","No matter the price of rubber appliances I.E cups, steel steel, toreh knives all up.

Not yet entered the plantation industry. Pipe prices for drainage, hand tools etc. all up.

This increase is not new.",
2022-03-02 01:02:35+00:00,1498826063618535424,satzchoochoo,Semua harga barang dan jasa akan naik jadi mari berhemat.,All prices of goods and services will go up so let's be prudent.,Jakarta - Bali
2022-03-01 10:17:59+00:00,1498603446983098371,dwiraha00586436,"Sebelum ada invasi Rusia ke UKRAINA harga barang tak menentu sampai saat ini, dlm perdagangan di Indonesia tidak ada kenaikan harga akan tetapi justru perubahan harga yg sangat tinggi, berbahagialah rakyat kecil &amp; lemah taat aturan keadaan seperti apapun diam","Before there was a Russian invitation to Ukraina prices of volatile goods to this day, in trade in Indonesia there was no price increase but it was a very high price change, a small people & amp; Weakness of the rules of the situation such as any silence",
2022-03-01 01:34:01+00:00,1498471588949159938,leeyouhin,"Telegram dari@najibrazak

Bekas YB DAP bidas YB DAP.

Bersangka baik. Mungkin bekas menteri sawit sedang tinjau kenaikan harga barang import susulan gangguan sektor pengangkutan dunia?

P.S. Lazada atau Shopee?

https://t.co/FjuajgXyq4 https://t.co/L5g2JI2qLu","Telegram from@najibrazak

Former YB DAP Bidas YB DAP.

Be good. Is it possible that the former Palm Minister is reviewing the increase in prices of imported goods following the disruption of the world transport sector?

P.S. Lazada or Shopee?

https://t.co/fjuajgxyq4 https://t.co/l5g2ji2qlu","Subang Jaya, USJ"
2022-02-28 02:21:52+00:00,1498121241055490050,hazanzan2,"10:17am “Terasa juga poket Kalau sudah keluar ni, mengalir lihat apapun terus teringin beli Sudahlah Harga Barang-barang semua Naik menjunam….” #Priceless #RiseUp","10:17 AM ""It also feels like it is out of it, flowing to see whatever you want to buy. #Priceless #riseup",Kuala Lumpur Federal Territory
2022-02-26 05:15:33+00:00,1497440175714349057,apanakdikato,"Tkyah ckp bnyk la, rkyat johor ramai bijak pandai... PRN kali ini bg pengajaran kpd BN ttg isu rasuah, salah guna kuasa, kurang peluang pekerjaan, harga barang naik, gaji minimum, barang tkde stok..

Aku tk harap pun ada ramai bijak pandai, sb ramai bodo terutama melayu..🤣🤣","Tkyah ckp bnyk la, rkyat johor is smart ... PRN this time for teaching to BN about corruption issues, abuse of power, lack of job opportunities, prices of goods, minimum wage, stock goods ..

I don't even hope that there are many smart, so many stupids especially Malay..🤣🤣","Inner Mongolia, People's Repub"
2022-02-25 15:51:17+00:00,1497237774457475072,Subject330137,"Isu sebenarnya Palestine, penipuan dan penganiayaan kepada melayu oleh melayu, booster jd syarat wajib Solat Jumaat, harga barang naik, banduan tak dipenjara.. tu issuesnya woi melayu, sebok kuman seberang lautan, gajah depan mata, saja tak perasan, bangang.","The true issue of Palestine, fraud and persecution to the Malays by the Malays, the booster is a must -have Friday prayer requirement, the price of goods rising, the prisoner is not jailed .. The issues are Malay, the germs across the ocean, the front elephants, just not noticed, bangang.","Владивосток, Приморский край"
2022-02-25 13:21:43+00:00,1497200133653807104,CrossedKom,"kita lak tak leh upgrade lifestyle,tiap2 taun keja elok2 sbb nk dapat naik gaji..alih2 harga barang pun naik sbb kerajaan bangang ni and kita gak tak leh upgrade lifestyle..negara lain makin lama makin senang rakyat and kita lak makin bangang tambah lak dok baca benda2 bodo mcmni","We don't have to upgrade the lifestyle, every time it is good to raise the paycheck ... even the prices of goods go up as the government is up and we do not upgrade the lifestyle .. Other countries are getting easier for the people and we do not even make it Doc read the stupid things mcmni",nibong tebal
2022-02-25 01:50:30+00:00,1497026183828951049,AmgSuga,"@biji_tiwadak Iya sih tpi dampak nya bakal berasa ke sbgian asia..dri saham anjlok,harga barang naik,idr ke usd hancur🤔","@biji_tiwadak yes it seems like it will feel like Asia..dri is the stock, the price of the goods goes up, the IDR to the USD is crushed","Kalimantan Tengah, Indonesia"
2022-02-25 00:49:14+00:00,1497010766238552069,ArieWira,"Belum lama berita minyak, omicron, harga barang naik, tiba-tiba Rusia....hadehh 😱","Not long ago oil news, omicron, price of goods rising, suddenly Russia .... hadehh 😱",Sukabumi-Jawa Barat-Indonesia
2022-02-24 18:53:17+00:00,1496921189830500353,aapoooooooo,"Dengan covid, after 2yrs kehidupan tak back to normal lagi ni.
Harga barang naik mencanak2.
Now world war?
Things settled in another 2 yrs ke?
U rasa?","With Covid, after 2yrs life is not back to normal.
The price of goods goes up.
Now World War?
Things settled in another 2 yrs ke?
U think?",
2022-02-24 18:49:46+00:00,1496920302764568577,aapoooooooo,"Not that i takut msia kena serang. I fear tough times ahead. 
Harga barang naik, food scarce. Nak hidup 2-3 tahun.
Selagi hidup selagi tu kena makan.
Mati takpa, semua tamat.","Not that I was afraid that Msia would be attacked. I fear tough times ahead.
Prices go up, food scarce. Want to live 2-3 years.
As long as you live while you have to eat.
Dead, all over.",
2022-02-24 12:21:58+00:00,1496822710214672388,petanirumah,"Masyarakat malaysia hari ini sudah merasa sangat miskin karna harga minyak goreng naik. Katanya indonesia sejahtera 😅
Belum tahu aja nih orang. Kalau di Indonesia minyak goreng memang 14 ribu tapi barang tidak ada. https://t.co/UXaiANzeZp","Malaysian society today is very poor in the price of fried oil. He said Indonesia is a prosperous 😅
I don't know what you are. In Indonesia fried oil is 14 thousand but not available. https://t.co/uxaianzezp","Pekan Baru, Riau"
2022-02-24 07:09:57+00:00,1496744188687175681,akudiraf,"Yang jadi mangsa siapa? kita yang level ikan bilis ini la. 

Harga minyak pasti akan meningkat lantas itu juga harga barang akan turut meningkat. Gaji kau je yang tak naik-naik. Siap kena cut lagi ada la.","Who is the victim? We are the level of this anchovies.

Oil prices will surely rise and the price of goods will rise. Your salary is not rising. Ready to cut again there.","Kuala Lumpur, Malaysia"
2022-02-23 14:06:00+00:00,1496486503396036609,Yamin71680430,"Naik kan semua aja buk habiskan uang rakyat tanggung 69 % naikan aja semua harga barang ,trnsportasi uang kuliah naikan aja biar puas lihat rakyat sengsara","Go up all of the people to spend 69 % of the people's money, and all the prices of the goods, and the money of the lecture is to be satisfied to see the people",
2022-02-23 04:45:31+00:00,1496345452660375554,meashikins,"Harga barang mentah dah naik, cafe pun nak naik harga. Nampak gaya kena masak &amp; bawa bekal juga jawabnya... https://t.co/WZnN0YLJHz","The price of raw goods has gone up, the cafe wants to go up the price. Looks like the style of cooking & amp; Bring the supplies too ... https://t.co/wznn0yljhz",somewhere only we know
2022-02-22 11:54:29+00:00,1496091017548021762,aprizalicious,@prasetyaabdie @3Cahyono_ @engineer_pajak @kabarpenumpang Biaya yang dikeluarkan karena harga barang naik jauh lebih kecil nilainya dibanding nyawa yang hilang karena kecelakaan akibat ODOL,@prasetyaabdie @3cahyono_ @engineer_pajak @kabarpenumpang costs are issued as prices rise are much smaller than the lost life due to the accident due to,"Colomadu, Indonesia"
2022-02-21 11:20:02+00:00,1495719959062024195,Ilhamagk,"Mantep nih ekpedisi besok semua mogok, pendistribusian barang bakal kacau dan harga pasti naik.","Mantep is a specialty of all the strikes, the distribution of the goods will be chaotic and the price will rise.",
2022-02-21 04:36:56+00:00,1495618519689568260,AwatifWardina,@LagaCawan @AmenoWorld Yang ni setuju sebab kadang2 kegagalan itu bila di beri nafas kejayaan itu adalah merit kepada pemerintah seperti barang keperluan naik harga tp di beri nafas jualan 'Keluarga Malaysia' dan di tulis sbg ' mendapat sambutan luar biasa' tetapi brg keperluan tetap naik di pasaran,@Lagacawan @amenoworld who agrees because sometimes the failure when it comes to breathing is a merit for the government such as the necessities of rising prices in the sale of 'Malaysian families' and written as a 'incredible response' but the need to keep up in the market,
2022-02-20 11:00:29+00:00,1495352651260653570,Sauffie_84,"@FadzilahMamat Kesan impak gelombang Covid. Kesan sekarang yang tahun 2020 punya,tahun lepas akan rasa tahun depan.
Bila stok kurang,permintaan tinggi,akan berlaku kenaikan harga barang.","@Fadzilahmamat the impact of the covid wave. The current effect of 2020 has, last year will feel next year.
When the stock is low, high demand, there will be an increase in prices of goods.",Bukit Bintang
2022-02-19 18:15:34+00:00,1495099756636299269,Zkwxnn,"Bincang punya bincang, majikan jugak yang tak setuju. Harga barang naik💯 setuju &amp; sokong 😌","Discuss the discussion, the employer who disagrees. Prices of goods rise 💯 agree & amp; Support 😌",Leave Me Alone 🙇🏻‍♂️
2022-02-19 15:13:16+00:00,1495053878693613570,mungkinlogan,"Ckp je la mekanisma terbaik adalah kukuhkan RM tu sendiri.
Then secara tak langsung harga barang takde la naik mencanak..
Then org pun xde la bising sgt pasal min wage.
Sbb if naik min wage, byk pelabur lari. Cost naik, end product harga naik. Org xde duit, no buyer..","Ckp je la the best mechanism is to strengthen the RM itself.
Then indirectly the price of goods does not go up ..
Then org even xde la noisy about min wage.
As if it goes up to the min wage, the investor runs away. Cost goes up, end product price goes up. Org xde money, no buyer ..",Wherever i need to be..
2022-02-19 13:11:31+00:00,1495023243086143490,azziqaziz,So anak muda ni tkde pilihan daripada buang masa better kerja sebagai rider. Gaji yang tinggi ikut kerajinan. Lpastu kerajaan nk naikkn gaji minima pun susah. Majikan itu majikan ini tapi harga barang naik okay je.,So these young people don't have the choice of wasting time as a rider. High salaries follow the craft. Government lpastu does not raise a minimum wage. The employer is the employer but the price of the goods goes up is okay.,"Selangor, Malaysia"
2022-02-17 21:10:08+00:00,1494418913194840065,Farhanlilyamani,"Freight charges naik sgt tinggi skrg.
Dulu 1x40ft dari sou - pkg, boleh dapat bwh 10k.skrg kena x 4/5..
Bayangkan harga barang yg diimport   + freight charges.
Barang 15k + freight 35k = ngeri
Tak lama lagi freight dari China naik.
Tgk apa impact dkt shoppe dan lazada.","Freight charges are rising high now.
Former 1x40ft from Sou - PKG, can get 10k.skrg x 4/5 ..
Imagine the price of imported goods + freight charges.
Goods 15k + Freight 35k = horror
Soon Freight from China is up.
Tgk what is the impact on the shoppe and lazada.",
2022-02-17 17:06:01+00:00,1494357478255243264,faqihsyakiran,expectation aku bulan depan spending pattern naik sikit sbb puasa dan raya. So lets pray but vision masih samar. I wish all of you good luck and keep fighting . Hug* bulan 3 harga barang naik lagi . HAHAHAHAHA,My expectation next month spending pattern is a bit fast and fast. So lets pray but vision is still vague. I wish all of you good luck and keep fighting. Hug* month 3 prices of goods go up again. LOL,"Wilayah Persekutuan Putrajaya,"
2022-02-17 14:42:31+00:00,1494321364765126656,Ilyaslerr,"@shahrul_abe96 Org yg supply sorok barang sbb nk bagi harga naik, bile gomen naikkan harga siling baru dia kuarkan stok balik, untung atas angin","@shahrul_abe96 people who supply the goods as the price goes up, bile gomen raise the price of a new ceiling he raise stock, profit on the wind",Malaysia
2022-02-17 13:10:33+00:00,1494298224055980034,aapoooooooo,"For the record, (walaupun takde sapa tanya) gaji min rm1.5k is ok.
Gila weh barang mahal.

Dedulu ada org kata if gaji naik makanya harga brg keperluan also naik.~ kroni kapitalis.
Skrg ni gaji rendah pon barang keja naik jeeee.
Gaji jugak yg tak naik2. Keji.","For the record, (though no one asks) the RM1.5k min salary is ok.
Crazy things are expensive.

There are people who say that the salary goes up so the price of the need is also up. ~ Capitalist cronies.
Now this is a low paycheck to go up jeeee.
The salary is not rising. Disgustingly.",
2022-02-17 11:15:58+00:00,1494269387041574914,waneizhanafeef,"Sejak 2014, banyak PKS (turnover lebih &gt; RM300k) gulung tikar disebabkan GST. Rata-rata mereka serap GST sebab nak elak harga barang naik akhirnya kecundang. 

Ini realiti. Aku ada sikit pengalaman dalam PKS sejak usia muda (sekarang pun muda lagi), itu aku boleh cakap sikit.","Since 2014, many SMEs (Turnover More & GT; RM300k) rolls due to GST. On average, they absorb the GST because they want to avoid the price of the goods.

It's a reality. I have a little experience in SMEs from a young age (now young), I can talk a little bit.",
2022-02-16 16:32:44+00:00,1493986713382764546,fit_verisha32,Asal kenaikan gaji kene bincang. Asal naik harga barang ye tahu2 tukar tanda harga. Smpi bile nk ngadap bodoh ni. Market sana sini gaji lain2. Brg supplier amik dri tmpt sama. Harga barang serupa xde sana murah sini berbaloi ke.,The origin of the pay raise here is discussed. The origin of the price of the goods you know how to change the price tag. Smpi bile nk facing this stupid. Market here and there is another salary. Brg supplier amik drip the same. The price of similar goods is cheap here and there.,"Seri Kembangan , Selangor"
2022-02-15 15:20:40+00:00,1493606191741935616,shazlan_90,@501Awani Good luck harga barang naik nanti dalam aeon 🤭,@501awani good luck prices of goods go up later in aeon 🤭,"Shah Alam, Selangor"
2022-02-14 07:44:47+00:00,1493129077405851654,Arangbatu4,@SinarOnline Gaji x naik pada paras minimum harga barang tetap juga naik. Nanti cakap pulak pasal kos lain yang menyebabkan harga naik. Buat sesuatu yang menjamin harga barang tidak naik untuk rakyat. Bodoh mantul².,@SinarOnline Salary X goes up at the minimum price of the price of goods. Later talk about other costs that cause prices to rise. Do something that guarantees the price of goods does not rise to the people. Stupid mantul².,
2022-02-13 09:06:07+00:00,1492787155437223936,MSallehuddin05,Covid baru nk slow2 pulih ni russia nak invade ukraine. Haish makin naik la harga barang,New covid nk slow2 recovering this russia nak invade ukraine. Haish is rising the price of goods,"KUL, LHR"
