Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Translated_Tweets,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
21/3/2023,NFS,228398148,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar . Tp ngantuk . Amsyar pun tidur,Hungry. But sleepy. Amsyar is sleeping,,,,1.64E+18
21/3/2023,Cik Senah,30199241,lilyzam__,1.31E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lilyzam__ @MeanMijer Benda makan jangan buat memain. Lelagi kalau time lapar. Hahhaaha,@lilyzam__ @meanmijer eating things don't play. It's time to be hungry. Hahhaaha,,,,1.64E+18
21/3/2023,Kokoro,1197219512,azwant,65666044,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@azwant Mkn sikit so x lapar n x ngantuk,@azwant mkn a little so x hungry n x sleepy,,,,1.64E+18
21/3/2023,Mala????,1.45E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sbentar lagi sdh bulan puasa harus kuat tahan nafsu dn lapar??✌️ https://t.co/ixy8eduE5x,Sometimes the fasting month should be strong and hungry ?? ✌️ https://t.co/ixy8edue5x,,,,1.64E+18
21/3/2023,Logan ??,1.25E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sambung redah jem..
Ada org area shah alam nak lunch sama?

Lapar weiii.. https://t.co/y3LXim3t2C","Connect the jam ..
Is there a shah nature area for lunch?

Hungry weiii .. https://t.co/y3lxim3t2c",,,,1.64E+18
21/3/2023,Christrie ??,1.29E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar bah asai ka meligan nemu ka,Hungry bah asai ka meligan found ka,,,,1.64E+18
21/3/2023,Raihana_Aai (2nd acc),1.59E+18,Raihana_Aai4,1.59E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sbb hari ni kene amek darah dengan perut lapar semua haihh,Today here is bloodshed with hungry stomach all the haihh,,,,1.64E+18
21/3/2023,Meck Ajaib,1.54E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bgun2 lapar,hungry,,,,1.64E+18
21/3/2023,Qahhh ☂️,2550332383,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saya lapar, saya mahu makan kek ??","I'm hungry, I want to eat cake ??",,,,1.64E+18
21/3/2023,??,2381642209,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So today makan toasted bread & mee kari je kat secret recipe. Now dah lapar nasi, dasar perut melayu lah sehari tk dpt nasi tk boleh ??","So today eat toasted bread & curry in secret recipe. Now it's hungry for rice, the bottom of the stomach is not a day without rice?",,,,1.64E+18
22/3/2023,Sofia??,195182878,yw_w26,1.56E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@yw_w26 @masBUNG3 @FOODFESS2 @sebutsajakucing trueee, di jam jam bangun tidur abis sahur, perut itu keroncongan lapar gak jelas, tapi abis itu biasa ajaa sampe maghrib","@yw_w26 @masbung3 @foodfess2 @sebutsajakucing trueee, in the clock waking up after the bed, the stomach is hungry, but it is normal",,,,1.64E+18
22/3/2023,???? عزتي ذوالقرنين,287994068,askrapidkl,2934256998,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@askrapidkl memang tak boleh nak sediakan air or roti ke kalau ada problem macam ni. Aku rasa nak marah gila lapar penat dari pukul 7 tadi dari Kelana Jaya. Pukul 10 baru sampai Dato' Keramat.  Shiballl.,@askrapidkl really can't prepare water or bread if you have any of these problems. I think I want to get angry at 7 o'clock from Kelana Jaya. At 10 o'clock until Dato 'Keramat. Shiballl.,,,,1.64E+18
22/3/2023,Goddess of the Night??✨,508559787,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aaarghhh vid ameng dah keluar. Excited lain macam kalau awal bulan puasa ni. Auto lapar ??,Aaarghhh vid Ameng is out. Excited something like the beginning of this fasting month. Auto hungry ??,,,,1.64E+18
22/3/2023,Kalila ????,418440023,AsmaAzha,857679362,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@AsmaAzha Weh apa simptom gdm hg paling ketara eh? Aku memang boleh tahan lapar tapi risau dlm perut ni haa. Tak makan denyut² perut aku.,@Asmaazha weh what is the most significant GDM HG symptom eh? I can really be hungry but worry in this stomach haa. I didn't eat my stomach.,,,,1.64E+18
22/3/2023,Kalila ????,418440023,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Harap esok puasa ok la. Bfr this try ganti puasa, pukul 11 dah kena bukak sbb lapar gila. Siap muntah². Now, alahan pun dah kurang. Insyaallah nak puasa full. https://t.co/oAHFQegq8d","Please fast tomorrow ok. BFR this try to change the fast, at 11 o'clock. Ready to vomit. Now, the allergy is low. InshaAllah wants to fast full. https://t.co/oahfqegq8d",,,,1.64E+18
22/3/2023,jon,1453276909,hanisahnabilah_,1594759370,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hanisahnabilah_ Lapar makan u.....,@hanisahnabilah_ hungry eating u .....,,,,1.64E+18
22/3/2023,????????,3148211384,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I lapar so I tengok mukbang. Harapnya cepatlah suami pulang. Nak pisang cheese ??,I was hungry so I saw the mukbang. Hopefully your husband will be home soon. Nak banana cheese ??,,,,1.64E+18
22/3/2023,????????????.??????????,1389020868,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Siang ni lapar . Menahan lapar nya lah aku ni . Cut segala gula bagai . Air pon dah habis 2 liter . Kejap lagi malam lagi lah aku lapar . So aku dinner before 7pm ?? kalau lapar jugak aku bancuh milo . Pastu tidur awal, jam 12 dah tidur . Selagi aku berjaga, selagi tu aku masak","This afternoon is hungry. Hold on to my hunger. Cut all the sugar. The water is running out of 2 liters. I'm still hungry at night. So I'm dinner before 7pm ?? If I was hungry I would mix Milo. Sleep early, 12 o'clock. As long as I'm awake, as long as I cook",,,,1.64E+18
22/3/2023,Voney,1.28E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lapar tapi ga nafsu makan,Hungry but not eating,,,,1.64E+18
22/3/2023,Jijie,309457692,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dh mkn nasi, pizza pstu lapar lagi ?? ap ke masalah btul","Dh mkn rice, pizza pstu hungry again ?? ap to the problem btul",,,,1.64E+18
22/3/2023,Marsya,332121704,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Risau weh aku time mcm ni dah lapar nanti puasa harap ok amin,Worried that I time is hungry then fasting please ok amen,,,,1.64E+18
22/3/2023,linda salihin,2382932348,_NazriH,157231481,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_NazriH Tak bukak kat sekolah anak sy. Masa pra pun dah x serve makan. Budak2 baya 6-7 thn balik dah macam udang terbakar. Dari semangat nak belajar puasa, terus singgah shell sebab lapar ??","@_Nazrih is not open to my kid's school. Pre -time is already x serve eating. The 6-7 year old boys are like shrimp. From the spirit of learning to fast, keep stopping for a shell because of hungry ??",,,,1.64E+18
22/3/2023,Jijie,309457692,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mcm mna nk puasa eh klau stiap masa lapar ??‍????,Mcm mna nk fasting eh klau every hungry time ?? ‍ ????,,,,1.64E+18
22/3/2023,thq,1.07E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lapar dengan jammed macam ni . Aku berhenti tepi jalan kang.,Hungry with jammed like this. I stopped by the road.,,,,1.64E+18
22/3/2023,Izza Idris,9.41E+17,Sauffie_84,3247784660,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Sauffie_84 Suami sy berkias. Sy berterus terang.
Lapar, ckp lapar.
Nk lipstik, ckp nk lipstik.
Mls msk, ckp mls msk.

Suami nk mntk sy msk, “syg kalau msk sdp”
Nk mkn burger, “syg, burger yg tu sdp kan”

Tp time dia berkias,sy terus tanya straight to the point. Dia gelak sbb sy dh fhm??","@Sauffie_84 My husband is here. I'm honest.
Hungry, hungry.
Nk lipstick, ckp nk lipstick.
Mls msk, ckp mls msk.

Husband nk mntk sy msk, ""syg if msk sdp""
Nk mkn the burger, ""syg, the burger that is sdp""

But when he was dressed, I kept asking straight to the point. He laughed as dh fhm ??",,,,1.64E+18
22/3/2023,Dillydaly,591596695,kthpeachwinter,1.33E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@kthpeachwinter Food is important. Bukan hanya memberikan nutrient but also boost morale. Imagine bebudak lapar and hanya ur keropok lekor 2rm is offered.,@kthpeachwinter food is important. Not only does it give nutrient but also boost Morane. Imagine hungry children and only ur crackers 2RM is offered.,,,,1.64E+18
22/3/2023,ena4wil,860860712,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Within 10 minutes, ksong susu mama dia ?? sian dia lapar tggu mama dia.. sbb tu la daffa mena belajar mnum guna btol.. so if mama and daddy kluat jenis x ingt rmh, daffa blh tahan lapa skit..","Within 10 minutes, Ksong milk dia ?? She was hungry for her mom .. as she was learning to learn how to use btol ..",,,,1.64E+18
22/3/2023,JIJO FIGHTER??,1.34E+18,ellysukatido,8.27E+17,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ellysukatido alah sama lah jijo gurau jer tu. awal pagi dekat malaysia ni mmg mcm ni lapar tapi tak leh nak makan ??,@ellysukatido is the same as Jijo jokes. Early morning near Malaysia mmg mcm is hungry but don't want to eat ??,,,,1.64E+18
22/3/2023,Maria Gultom,1.24E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kirain susah tidur karena Insomnia ternyata karena Lapar-_-,Kirain is difficult to sleep because insomnia turns out to be hungry -_-,,,,1.64E+18
22/3/2023,syimplos ??,8.03E+17,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tengah tengah lapar emotional pulak aku,Middle of the middle of my emotional hungry,,,,1.64E+18
23/3/2023,Qil??,578780505,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",He’s calling me then “ni dkt nazri sebelah tu ada kk mart skrg dkt kk nk beli mkn lapar” haaa diet kemana dia kemana ??,"He's calling me then ""Ni dkt Nazri next to KK Mart now and kk nk buy hungry"" haaa diet where is he going ??",,,,1.64E+18
23/3/2023,Syed Azim ????????,1273798470,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muda ni makin lama makin meluat pulak aku tgok,time dia langgar kawasan org takpa, bila kena kat dia org tak layan jd gelabah lapar nk perhatian.
 
Elok ikut PN ke Tok Det join GTA je la lg bagus, kurang satu masalah. https://t.co/2HEoUdAsxy","This younger younger person is getting worse, when he breaks the area, when he gets to him, he does not care for hungry.
 
It is best to go to Tok Det to join GTA je la lg, less problem. https://t.co/2heoudasxy",,,,1.64E+18
23/3/2023,DANIAL HAKIM,1.27E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2kali dowh kena kejar ngn anjing time lari ptg tdi. Aq rase anjing pun puasa tu yg lapar nk gigit org??,2 times when it comes to chasing dogs time running away. Aq feel the dog fasting that hungry nk bite org ??,,,,1.64E+18
23/3/2023,Kalila ????,418440023,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Berjaya habiskan puasa first day! Tak rasa lapar cuma dahaga. Makan mee goreng tambah 2 kali ??,Successfully finished the first day fast! Don't feel hungry just thirst. Eat fried noodles 2 times ??,,,,1.64E+18
23/3/2023,amir syarif siregar.,34537216,Harian_Jogja,118371948,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Harian_Jogja PATUNG DIANGGAP GANGGU ORANG PUASA?! PATUNG?! PATUUUUNG?! 

LEMAH KALI KADAR IMAN KALIAN. LIAT PATUNG BISA NGURANGIN PAHALA PUASA? ATAU LIAT PATUNG BISA NGEBUAT KALIAN LAPAR?! NGEBUAT KALIAN NAFSU?!

ASTAGA. CETEK BANGET ISLAMNYA. MALU!","@Harian_jogja statue is considered to interfere with fasting people?! Statue?! Patuuuung?!

Weak the rate of your faith. Can statue be able to reduce the reward of fasting? Or can the statue be hungry for you?! Do you have lust?!

Astagu. Shallow Islam. SHY!",,,10,1.64E+18
23/3/2023,SK,468320640,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Habis pahala puasa aku yg mmg sikit je ni petang-petang ni. Dah la lapar yall,I have the reward of my fasting this evening. It's hungry yall,,,1,1.64E+18
23/3/2023,liana,8.88E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lapar boleh tahan lagi, dahaga tu tak tahan weh sumpah. ??","Hungry can withstand again, thirst can not be sworn. ??",,,,1.64E+18
23/3/2023,Zack Grealish,7.59E+17,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rm70 habis dekat bazaar. Bahayanya bila pergi time tgh lapar. Semoga esok lebih baik.,RM70 is out near the bazaar. The danger is when you go hungry time. Hope tomorrow is better.,,,,1.64E+18
23/3/2023,Lieyaaaaa ????‍♀️,268654920,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ish boleh terbukak pulak live sajat tngah buka puasa ?? Kita dah lah tengah lapar??,Can I open the LIVE LIVE SAJAT SAJAT OPEN OPENING ?? Are we hungry?,,,,1.64E+18
23/3/2023,?????????? ??????????,446001259,nanaqili,446001259,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tak lapar tapi heartburn ?? sabar ye perut, lagi 3 jam je","Not hungry but heartburn ?? Patience ye stomach, another 3 hours",,,,1.64E+18
23/3/2023,Mommy Monsta,621773415,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tapi sy tak lapar. Cuma perut sy yg bunyi-bunyi ??,But I'm not hungry. Just my stomach sounds ??,,,,1.64E+18
23/3/2023,ｏｒｋｉｄ ♡,850789976,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Amir ni dah kenapa kehulu kehilir lalu depan aku harini. Lapar ke apa ??,Amir is why is it so bad that I am in front of me today. What a hungry?,,,,1.64E+18
23/3/2023,oven terbang ,1.35E+18,siSha98,1.54E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@siSha98 Lapar lah … tapi kalau puasa kan harus ditahan laparnya ????,@sisha98 hungry ... but if fasting should be hungry ????,,,,1.64E+18
23/3/2023,CikguFifaGaming,1082225054,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tiba² lapar. Kedai apa sedap tengahari mcm ni yer. ????????,Suddenly hungry. What a delicious mcm mcm shop. ????????,,,,1.64E+18
23/3/2023,terpaling paling,82277800,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Belum terliur hhahha tak rasa lapar and haus lagi setakat ni.,Hahahha has not been hungry and thirsty yet.,,,,1.64E+18
23/3/2023,♔EngkuWawaAshar♔,82580121,syueshariff,221619302,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@syueshariff Dia ni baru pkul 12, takkan dh blur lapar ke? Kau ni apaa kau duk sini keee","@syueshariff is a new 12 pkul, wouldn't dh blur hungry? What are you doing here",,,,1.64E+18
23/3/2023,Parboaboa,1.40E+18,,-1,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Resep Combro, Camilan Khas Sunda Penunda Lapar
https://t.co/LuZQCjbVwf
#parboaboa #trendingnow #trendingtopik #trendingviral #resep #combro #seleranusantara #makanankhas #sunda #jawabarat","COMBRO prescription, a special hungry sunda sunda
https://t.co/luzqcjbvwf
#parboaboa #trendingnow #trendingtopik #trendingviral #resep #combro",,,,1.64E+18
23/3/2023,SATBINMAS POLRES BKL-SEL,1.59E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selamat menunaikan ibadah puasa adiak sanak sekalian, sembari menahan haus dan lapar di siang hari jangan lupau tetap jagau Kamtibmas yang kondusif awu ????
@polda_bengkulu 
@polres_bengkulu_selatan 
@juda_tampubolon 
@judatampubolon 
#polripresisi
https://t.co/hMSMa8RGBZ","Happy to perform the fast of the fast -paced fasting, the thirsty and hungry during the day do not miss the conducive camel ????
@polda_bengkulu
@polres_bengkulu_selantan
@juda_tampubolon
@judatampubolon
#polripiation
https://t.co/hmsma8rgbz",,,,1.64E+18
23/3/2023,Anis,1954247269,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lain macam lapar first day puasa ni.,Another hungry for the first day of fasting.,,,,1.64E+18
23/3/2023,syimplos ??,8.03E+17,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tak lapar cuma dahaga,Not hungry just thirst,,,,1.64E+18
23/3/2023,AzharKhilmy,91223482,,-1,in,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Baru pukul 11 dah start lapar ni. Haha. Itu lah. Sahur 1 minit sebelum subuh lagi. ??,It's just 11 o'clock. Haha. That's it. Sahur 1 minute before dawn. ??,,,,1.64E+18
23/3/2023,umi.zedd??,1.46E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sape suruh tak sahur. Kan dah lapar. Mengantuk plak tu. Rasa malas nau??,Sape told me to be proud. It's hungry. Sleepy plaque. Feeling lazy ??,,,,1.64E+18
23/3/2023,Pejuang Kanak-Kanak,106618567,MohdAliTaib,106618567,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bantulah kami untuk melaksanakan puasa, melakukan solat malam, menjaga lisan dan memelihara pandangan; dan jangan jadikan puasa kami hanya sekadar lapar dan dahaga. 

SELAMAT BERPUASA https://t.co/0fdIMqCwcR","Help us to perform fasting, perform night prayers, keep verbal and preserve our views; And don't make our fasting just hungry and thirsty.

Happy fasting https://t.co/0fdimqcwcrr",,,,1.64E+18
23/3/2023,wan izzat,1450949372,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Perut dah start lapar ni.,The stomach is starting to be hungry.,,,,1.64E+18
23/3/2023,Meck Ajaib,1.54E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahur oat 2 sudu, kurma 5 biji, telur rebus 4biji. 

buat balik mcm tahun lepas. tidak terlalu kenyang & xterlalu lapar. bykkan air. atleast tgh hari perut x bergendang rencak irama asli.","2 tablespoons oats, 5 seeds, boiled eggs.

Make it back to last year. Not too full & hungry. Many water. atleast tgh day x stomach x drums of original rhythm.",,,,1.64E+18
23/3/2023,syara ??,1.19E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nak bangun sahur sbb lapar tapi kalau baru nak tidur sekarang mmg tak bangun la cerita dia,Want to wake up as a hungry but if you want to go to bed now you don't wake up to her story,,,,1.64E+18
24/3/2023,????????????.??????????,1389020868,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikmat dapat buka puasa . rasa hargai sangat² dapat makan . rasa insaf teringat orang yang tak dapat makan . rasa banyaknya kita membazir selama ni . belajar sesuatu sangat . rehat cukup and tidur lebih teratur sebab nak bangun sahur . zikir jadi “makanan” kita sebab tahan lapar https://t.co/waRfMAoW3d,"Enjoy the fast. The taste is very good to eat. The feeling of remembering people who can't eat. It feels like we've been wasting so much. Learn something very. Rest is enough and sleep is more organized because you want to wake up. Remembering our ""food"" because of hungry https://t.co/warfmaow3d",,,,1.64E+18
24/3/2023,not,164739887,tinaketiketana_,164739887,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Whole day tak haus lgsung and start lapar bila dh pukul 6camtu. Suap anak makan pon rilek lg hahaha,Whole day is not thirsty and start hungry at 6 o'clock. Break the kids eating pounds hahaha,,,,1.64E+18
24/3/2023,n,345829649,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nang respect la kt orang nok berbusiness makanan masa Ramadan tok. Agik2 orang nok bejual banyak lauk or apa2 jk. Kmk orang nok sik banyak jual pun dah kepak sampe energy dah weak ???? nasib sik berasa gilak lapar. Cuma haus jk ??,I respect the people of the Ramadan food. Agik2 people are selling many side dishes or whatever JK. Kmk people have a lot of selling already for energy until wemak ???? Sik's fate is hungry. Just wear jk ??,,,,1.64E+18
24/3/2023,NFS,228398148,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Amsyar punya style lapar gigit orang wehh ??,Amsyar has a hungry style of bite people wehh ??,,,,1.64E+18
24/3/2023,Kinnn,994764205,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dah 2 hari makan granola time sahur. Sumpah kenyang gila. Time berbuka makan sikit pun dah kenyang. Memalam takde lapar pun. Yang nak diet tu, boleh cuba makan granola ??","It's been 2 days for granola time. I swear crazy. Time to break a little eating is full. Even in a hungry, no hungry. Who wants that diet, can you try granola ??",,,,1.64E+18
24/3/2023,Intansunny,40619843,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i love seeing videos from non muslim yang cuba berpuasa. menghayati erti menahan diri dari lapar dah dahaga selain bagus utk kesihatan,I love seeing videos from non -Muslims trying to fast. Appreciating the meaning of refraining from hunger is thirsty than good for health,,,,1.64E+18
24/3/2023,#LuthfiBerkata,2992279539,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tekun betul kawan tu makan lemongrass chicken. Awak lapar atau baby yg lapar tuu ?? ?? https://t.co/t2tLuCPTU5,The friend was really good at eating Lemongrass Chicken. Are you hungry or a hungry baby ?? ?? https://t.co/t2tlucptu5,,,,1.64E+18
24/3/2023,Hanz,1.39E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What’s wrong with me eh. Aku malas nak makan utk berbuka. like smlm makan roti coklat gardenia yg singgit tu sebungkus. Harini tak tau lagi. Dia lapar tapi tak lapar. Tapi memang confirm malas. Stay sorang camtu lah ??,What's wrong with me eh. I'm lazy to eat to break. Like just eating the brown gardenia bread. Today I don't know today. She was hungry but not hungry. But it's a lazy confirm. Stay a cameraman lah ??,,,,1.64E+18
24/3/2023,j,1415049553,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Budak budak tak payah la nak paksa suruh dorang tahan lapar. Kesian gila https://t.co/ws2d8olk4v,The boy is not trying to get the hungry to be hungry. Poor crazy https://t.co/ws2d8olk4v,,,,1.64E+18
24/3/2023,Taufiq Jazze,1336377283,jllmisai,1.46E+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jllmisai Apelah susah sgt nk tahan lapar dahaga, kalau keje buruh kasar boleh terima lg, ni yg keje dlm ofis, baik mati jela kurang buat dosa ??",@jll,,,,1.64E+18
24/3/2023,Faziera Adznan,269650071,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bila aku lapar, aku cakap aku nak makan. Kalau ngantuk, aku cakap je aku nak tidur. Perempuan bila amalkan gaya gini mmg akn selalu bergaduh. Jangan expect org faham kita kalau kita tak cakap terus terang. https://t.co/ilM5TGQYCg","When I'm hungry, I say I want to eat. If I'm sleepy, I tell you I'm going to sleep. Women when practicing this style will always fight. Don't expect people to understand if we don't talk frankly. https://t.co/ilm5tgqycg",,,1,1.64E+18
24/3/2023,teguh dragnel,1326154782,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Diam bukan berarti lemah tapi lapar,Silence is not weak but hungry,,,,1.64E+18
24/3/2023,Lil Zham X,1.46E+18,,-1,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dah tua bangka ni aku rasa ko boleh tahan kot lapar dahaga time puasa ni. Org lain post gambar/vid resepi makanan pun ko dah tak tahan siap komen ""kenapa lalu time tengahari"". 

Korang ni bkn budak kecik, dah besar kot. Adehh","It's old that I think I can withstand the hungry coat of thirst. Other people post pictures/vid food recipes I can't stand ready to comment ""why in the afternoon"".

This guy is not a little boy, it's a big coat. Adehh",,,,1.64E+18
24/3/2023,dy,1.59E+18,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Idc what people say about me, I never bring my kids for Raya shopping. Biasanya I will go during lunch break atau over the weekends and left them with le hubs. Koser nyah aku nak pilih pilih berperang pulak dengan sorang nak kencing, sorang lapar, sorang tanak duk stroller. ?? https://t.co/bqaBVPyoTv","Idc what people say about me, I never bring my kids for Raya shopping. Usually I will go during lunch break or over the weekends and left them with le hubs. I want to choose a battle with a pee, a hungry, a stroller. ?? https://t.co/bqabvpyotv",,,,1.64E+18
24/3/2023,?????????? ??????????,446001259,nanaqili,446001259,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lg 5 minit pukul 5 baru ade rasa lapar sikit2. Tapi masih takde rasa heartburn. Alhamdullilah ??,5 minutes at 5 o'clock is a little hungry. But I still have no heartburn. Alhamdullilah ??,,,,1.64E+18
24/3/2023,احمد,1088140370,,-1,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Semoga rasa lapar dan dahaga anda hilang ?? https://t.co/LeyzUAjREr,May your hunger and thirst disappear ?? https://t.co/leyzuajrer,,,,1.64E+18
24/3/2023,✨,212596129,DausLaith,232087368,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DausLaith @khairulaming Hahaha ye! Geram betul. Lapar pulak skrg ni??????,@Dauslaith @khairulaming hahaha ye! That's right. Hungry now ??????,,,,1.64E+18
