Datetime,Username,Cleaned_Tweets,Location,Polarity,Subjectivity,Sentiment
2023-03-27 01:06:05+00:00,kamilahtaufik90,right start opening sahur finish lack fatigue survive without feeling overwhelmed hungry,"Sabah, Malaysia",0.285714286,0.535714286,Positive
2023-03-27 01:06:08+00:00,maswashand,read answer subhanallah many consider law jima whereas jima different law fast fast obligatory endure hunger thirst ifthar immediately repent obligatory qhada fasting,krakatau,0.225000000,0.575,Positive
2023-03-27 01:11:00+00:00,saysdotcom,pity hungry show respect,Malaysia,-0.100000000,0.2,Negative
2023-03-27 01:12:07+00:00,Gordo19571,whewi worried,MA,0.000000000,0,Negative
2023-03-27 01:12:09+00:00,primeworksfilm,min sometimes confused azan asar maghrib azan yela hungry become min operation fortune rose de guerre theater,"PJ, Malaysia",0.100000000,0.825,Positive
2023-03-27 01:13:38+00:00,wagyusedap,omg thirsty hungry haaa,Kuala Lumpur,0.000000000,0,Negative
2023-03-27 01:14:38+00:00,WardhanaAndre,cancel fast today say fast fasting free cancel able hungry anger curse people month ramadan except fasting seen seen afraid say fasting,"Jakarta, Indonesia",0.000000000,0.620833333,Positive
2023-03-27 01:17:09+00:00,marie_marrissa,know worried laugh,Malaysia,0.300000000,0.1,Positive
2023-03-27 01:17:43+00:00,izzie17girl,r lucky cat hungry,Indonesia,0.333333333,0.833333333,Positive
2023-03-27 01:18:02+00:00,WardhanaAndre,hard perform fasting hunger thirst also lust anger evil nature called month ramadan satan devil bound among devil eh demon bullied piye jal,"Jakarta, Indonesia",-0.663888889,0.580555556,Negative
2023-03-27 01:21:56+00:00,ayatemas_ku,mat blessed hungry thirsty truth settled,Indonesia,0.000000000,0,Negative
2023-03-27 01:25:05+00:00,sfeafitri_,smlm sahur eat rice eat mug date bji hungry today day eating rice date seed stomach ringing ahhhhh,Selangor,0.000000000,0,Negative
2023-03-27 01:25:50+00:00,LexOrtega01,worried sadness leave worried happens want anyone known someone know someone took life fucked legacy stay,"Bacoor, Cavite",-0.600000000,0.7,Negative
2023-03-27 01:27:16+00:00,ajiwicaksono,listrik motorcycle subsidy constantly ridiculed price rising gold importantly green earth starving people minister minister task managing country busy let minister resufle,Surabaya,-0.033333333,0.311111111,Negative
2023-03-27 01:27:18+00:00,YuariKwon,oh god hungry sit cool aircond new kotttttt,"Raub, Pahang/ Penang, Malaysia",0.243181818,0.552272727,Positive
2023-03-27 01:27:26+00:00,iqasyaa___,happening actually people worried baby look happy since last night took picture lot friend,Malaysia,0.266666667,0.388888889,Positive
2023-03-27 01:27:38+00:00,HudSalihudin,existence cartel marketing channel real problem economy twin feed authority end dark economy involves crime called corruption price good rise meaning cartel well,Malaysia,0.250000000,0.433333333,Positive
2023-03-27 01:30:17+00:00,fahmyjamil23,cite mom insecure hungry react fasting cannot eat hahahah stomach sensitive gastric,Kuala Lumpur City,-0.200000000,0.8875,Negative
2023-03-27 01:31:29+00:00,predatorfunpark,feel hungry need worry fun park predator area food court area provides variety food menu,"Batu, Indonesia",0.300000000,0.2,Positive
2023-03-27 01:31:41+00:00,rikkatk27,game feel hunger game point cannot wait,Philippines,-0.400000000,0.4,Negative
2023-03-27 01:32:55+00:00,officialbmh,considers usual month ramadan long hungry thirsty keep evil month ramadan take advantage time month ramadan,Indonesia,-0.433333333,0.55,Negative
2023-03-27 01:34:30+00:00,adrshanaa,skohns canteen mac cheese really hungry time,Malaysia,0.200000000,0.2,Positive
2023-03-27 01:36:29+00:00,Billynaveed,money market fund experienced staggering bn inflow past two week flood surge understandable business owner worried holding cash smaller bank find needin,Singapore,0.183333333,0.55,Positive
2023-03-27 01:36:38+00:00,GregsMusings,say right article studying read tried punch hungry student anonymous account,"Northern Territory, Australia",0.285714286,0.535714286,Positive
2023-03-27 01:40:05+00:00,tanyakanrl,advice able concentrate study time work hungry fast,Indonesia,0.350000000,0.6125,Positive
2023-03-27 01:40:33+00:00,aripapuhhh,whereas sahur share eat rice maggie fried mamak mai hungry,Malaysia,0.000000000,0,Negative
2023-03-27 01:43:36+00:00,Nazmyra,know sad hungry unable eat fasting difficulty swallowing food,Singapore,-0.500000000,0.75,Negative
2023-03-27 01:45:43+00:00,ad4mjohnston,fat rice hungry,Bangsar,0.000000000,0,Negative
2023-03-27 01:46:59+00:00,ChefTurnip,happy eating people need eat hungry,"Jagakarsa, Indonesia",0.800000000,1,Positive
2023-03-27 01:51:44+00:00,NurfarhanaFnfs,legal health clinic soon son hungry dock waiting amik people enter government clinic jumuhhhhhh want wait,"Seremban, Negeri Sembilan",0.200000000,0.2,Positive
2023-03-27 01:56:08+00:00,Irukafishy,feeling constantly worried handle death old folk hub wanted kid support one another anyway bb know plan donate dead body medical research,Singapore,-0.025000000,0.233333333,Negative
2023-03-27 01:59:56+00:00,NewsBFM,agriculture food security ministry assures shortage perishable good throughout ramadan hari raya aidilfitri season say yet receive complaint supply shortage raw material food,Kuala Lumpur,0.056410256,0.420512821,Positive
2023-03-27 02:02:25+00:00,_Scorpio90,know hungry asf right,Metro,0.000000000,0,Negative
2023-03-27 02:04:22+00:00,why_spit,new know happening hungry people,tangerang,0.136363636,0.454545455,Positive
2023-03-27 02:06:47+00:00,ilalangRexvin,baby pijat advisable baby bounced baby rewel moment considered silent mode baby vibration mode baby cry hungry thirsty sick baby sokan say left right lania mending work deh useful,Indonesia,-0.025714286,0.298571429,Negative
2023-03-27 02:07:17+00:00,Dinasaurus22,spirit hungry thirsty,"Bogor, Jawa Barat",0.000000000,0,Negative
2023-03-27 02:08:59+00:00,GameinWiki,whiteout survival buildbattle game tell story happens world global temperature drop terrifying level human face challenge including epic blizzard hungry animal,Việt Nam,-0.260000000,0.38,Negative
2023-03-27 02:09:08+00:00,cendanafamilyy,old adek gw upset day klo malem feel ruler month ramadan chase priest playing post returning home dad throw cake seems starving lunchtime watching fun event,"DKI Jakarta, Indonesia",0.200000000,0.2,Positive
2023-03-27 02:11:34+00:00,rlpanda105,might hungry try ready food available cat breastfeed need food intake normal pregnantbreastfeeding,Jakarta,0.250000000,0.516666667,Positive
2023-03-27 02:13:10+00:00,rizkameliaput,food pesen online ongkir expensive price food,Kediri - Surabaya,-0.500000000,0.7,Negative
2023-03-27 02:14:01+00:00,mwotton,nonvietnamese food significantly expensive used judging much enough price mean keep toggling enough pizza way many noodle dumpling,"Da Nang, Vietnam",-0.062500000,0.5775,Negative
2023-03-27 02:16:02+00:00,jogja1992,fasting month thirsty hungry angry patient dusk soon fifth day,"Yogyakarta, Indonesia",-0.500000000,1,Negative
2023-03-27 02:17:31+00:00,ElShaddaifriend,god let right people suffer starvation desire wicked,Indonesia,0.285714286,0.535714286,Positive
2023-03-27 02:20:18+00:00,notwinko,way tweet came moment worried bad eyebags dark circle getting kagskahss,malaysia,-0.425000000,0.533333333,Negative
2023-03-27 02:20:30+00:00,aeizatazman,expensive food bazaar,"Kuala Terengganu, Terengganu",-0.500000000,0.7,Negative
2023-03-27 02:20:57+00:00,DaffaAmrullah,wkwkwk taichan senayan emang overrated expensive b gw opium bgt bgt sate taichan kyk craving khuldi fruit way emng lot overrated food pdhl pdhl feel kyk wrpopki,Jakarta,-0.500000000,0.7,Negative
2023-03-27 02:24:39+00:00,50waystoeatcock,yeah worried cosby saying since jan allowed one treatment known kill people ventilator,Hawaii,0.000000000,0,Negative
2023-03-27 02:25:16+00:00,bakanekozumi,agree hand seeing exosc fancon sold also giving organizer impression fandom strong enough worried gon na get act back malaysia ever,Malaysia,0.144444444,0.411111111,Positive
2023-03-27 02:25:29+00:00,edreenatasha,complicated girl hungry hungry want praise ask praise,"Port Dickson, Negeri Sembilan",-0.500000000,1,Negative
2023-03-27 02:26:04+00:00,radnaradno,right surrounding range needed first help provision intention help others close eye surroundings hunger around follow sin closing eye,"Kota Surabaya, Jawa Timur",0.267857143,0.43452381,Positive
2023-03-27 02:27:53+00:00,han_asoka,true let pet stay hungry enjoy breakfast let dog eat first stomach wait,"Trengganu, Malaysia",0.333333333,0.494444444,Positive
2023-03-27 02:30:05+00:00,aininossss_,early feel hungry,Malaysia,0.100000000,0.3,Positive
2023-03-27 02:31:09+00:00,chachachu33,hold back hunger thirst lust difficult one say harshly,"Yogyakarta, Indonesia",-0.233333333,0.566666667,Negative
2023-03-27 02:34:09+00:00,karantinaetk,fasting endure stomach fast strengthen soul buya hamka indonesian scholar sastrawan karimin,"Kalimantan Barat, Indonesia",0.200000000,0.6,Positive
2023-03-27 02:37:23+00:00,Angela_Tiwi,year since lin yanjun made debut asked calm accepting getting older hesitated back forth answered without following standard answerim calm also worried appearance would grow old,"Bogor, Indonesia",0.123809524,0.304761905,Positive
2023-03-27 02:37:43+00:00,AryBandung,moreover pa hungry bgt ex ex cuekin,Indonesia,0.000000000,0,Negative
2023-03-27 02:39:30+00:00,MaslinaRoslan95,expensive food bazaar decided cook week buy outside ok pound time cook,"Kemaman, Terengganu",0.000000000,0.416666667,Negative
2023-03-27 02:41:10+00:00,dearjelina,awal pon dah start lapaq would thought year plus puasa feel thing hunger making annoyed hari ni jugak la nak ada issue yalls,Malaysia,-0.400000000,0.8,Negative
2023-03-27 02:42:05+00:00,JeaneElleanna,mean follow everywhere mean know job activity follow wany anybody take advantage pri worried lol,Indonesia,0.058333333,0.691666667,Positive
2023-03-27 02:49:21+00:00,N1AngstHater,hungry victorian child,hi!,0.000000000,0,Negative
2023-03-27 02:49:52+00:00,nursyuhada460,today office continues hungry sleepy stomach ache aihhh,"Johore, Malaysia",0.000000000,0,Negative
2023-03-27 02:51:19+00:00,ammarstuvwxyz,jew came business malaysia give expensive site price good yesterday left elmina see carnival new site exists road parking proper store longer possible parking lot paid,Kuala Lumpur,0.056060606,0.475757576,Positive
2023-03-27 02:51:30+00:00,njs_raine0316,hope overworked lot place please make sure get enough rest every tour,Philippines,0.250000000,0.694444444,Positive
2023-03-27 02:51:46+00:00,AliefMohamad,nak symbol acknowledge former leader hungry arab leader recognize sincerity worship selfie temple malaysian pilgrim love thing,Anywhere,0.250000000,0.3,Positive
2023-03-27 02:52:10+00:00,iamdlace,worried wrong stuff win game bro,In my bag,-0.033333333,0.566666667,Negative
2023-03-27 02:52:31+00:00,bandarakomodo,wkwk bener lemes hungry thirsty sleepy,JKT,0.000000000,0,Negative
2023-03-27 02:53:39+00:00,Ronym96650835,start growing food could chickengoatcowetc coz food price get soo expensive commodity price going shortage,"Central Java, Indonesia",-0.500000000,0.7,Negative
2023-03-27 02:53:55+00:00,paymukh,fasting fast longer hungry thirsty lack caffeine intake,"South Tangerang, Indonesia",0.200000000,0.6,Positive
2023-03-27 02:56:26+00:00,lintangkrb,weight lost kg time know afraid banget feel hungry eat also want get anything kept quiet breathed silence kg,Indonesia,-0.300000000,0.616666667,Negative
2023-03-27 02:57:44+00:00,DanyYar,continuation value reward hungry thirstybut body rest proposing action stopped mean devil succeeded snatching sohib bracket smile,Indonesia,0.029166667,0.295833333,Positive
2023-03-27 02:57:54+00:00,desahanlakii,worry celebration fasting wait adzan open later know famous maybe may anxious hungry lust,"DKI Jakarta, Indonesia",0.062500000,0.625,Positive
2023-03-27 02:58:47+00:00,sstchii,hungry good possible make strong faith,Indonesia,0.377777778,0.777777778,Positive
2023-03-27 03:02:10+00:00,iejannabdullah,lpk sahor drink tok already feel thirsty hungry,"KUCHING,SARAWAK",0.000000000,0,Negative
2023-03-27 03:06:47+00:00,nabilaasyqin,eating rice clock hungry,Selangor - Sabah,0.000000000,0,Negative
2023-03-27 03:07:14+00:00,JeaneElleanna,hope sooooo god bless worried hahaha,Indonesia,0.200000000,0.4,Positive
2023-03-27 03:07:28+00:00,j_nurdiana,wanted reply academically tweet saw worried perceived credibility based past tweet namjoon,Malaysia,-0.250000000,0.25,Negative
2023-03-27 03:08:50+00:00,novaladitiara93,comedy comedy night buy roasted chicken early morning haha gw nahan hungry mah,"Depok, Jawa Barat",-0.100000000,0.516666667,Negative
2023-03-27 03:11:16+00:00,yufid,four sin treated month ramadan sin committed fasting condition eliminate reward fasting eventually fasting came fasting thirst first hearing sin waspadai obolan containing jail etc,Indonesia,0.075000000,0.166666667,Positive
2023-03-27 03:12:48+00:00,wijaya241277,rest area stopping area buy food ignore hunger,"Kota Surabaya, Jawa Timur",0.000000000,0,Negative
2023-03-27 03:12:59+00:00,kopisenjahari,hehe sorus nomer jakbar jakut lover west east fusion expensive cheap halal illegal legend new comer,,-0.115909091,0.588636364,Negative
2023-03-27 03:13:28+00:00,dkyoumadethis,hungry free,Malaysia,0.400000000,0.8,Positive
2023-03-27 03:13:57+00:00,dawuddewantoro,hug may break war prevent hunger least extinguish fire jealousy repeatedly want embrace make sure except happiness everything ignore,bandung,0.300000000,0.496296296,Positive
2023-03-27 03:14:48+00:00,mkmrul_mohdzin,little chat paid hungry money,"Terengganu, Malaysia",-0.187500000,0.5,Negative
2023-03-27 03:16:01+00:00,rn_babs,governmentrepublicans worried virus marburg,where ever i lay my hat...,0.000000000,0,Negative
2023-03-27 03:16:10+00:00,USTChES,asking student experience chemical engineering engr duran share met husband program engr sumalinog hand shared developed hunger better prompted failure,"UST, España, Manila",0.094444444,0.366666667,Positive
2023-03-27 03:19:06+00:00,jingdalagan,film synopsis reminds hungry fat chick sure watch,Philippines,0.500000000,0.888888889,Positive
2023-03-27 03:19:18+00:00,rudolfok,baduy people seen rich none poor unemployment hunger highest custom leader puun raise baduy community inside fact puun simplest home,Jakarta - Indonesia,-0.012500000,0.675,Negative
2023-03-27 03:20:43+00:00,Solo_Bentan,fasting month lie ramdhan market fly people attack xdak sign price good month epf fighter banned banner,Malaysia,0.750000000,0.75,Positive
2023-03-27 03:21:46+00:00,nft_heavelle,good morning everyone hope alright safe would crucial day tooth treatment sure ill alright make sure guy skip meal water always check posture always take care great day,"Manila, Philippines",0.357142857,0.803968254,Positive
2023-03-27 03:23:56+00:00,ArtemisBballer,little worried ant hope get back game,Republic of the Philippines,-0.195833333,0.3,Negative
2023-03-27 03:26:45+00:00,daniel_albertts,case say eating good thing also social medium think fasting time awokwkwkwk getting fasting fasting hungry hungry thirsty,"Yogyakarta, Indonesia",0.366666667,0.333333333,Positive
2023-03-27 03:27:05+00:00,ArtemisBballer,little worried ant hope get game back,Republic of the Philippines,-0.195833333,0.3,Negative
2023-03-27 03:27:37+00:00,iamneilgumbannn,catching fire portrait thoo catching fire really switched game hunger game,Republic of the Philippines,0.120000000,0.56,Positive
2023-03-27 03:28:39+00:00,daniel_albertts,bener banget nder intention fasting taham ye know people fasting fasting hungry hungry fasting another lust sin,"Yogyakarta, Indonesia",0.000000000,0,Negative
2023-03-27 03:30:00+00:00,depositobpr_id,although ramadan come year spend time sake remember many people starve take hand yuk smarter managing finish,Surabaya,0.500000000,0.5,Positive
2023-03-27 03:30:47+00:00,isbesideyou,fasting hold thirst hunger standard,indonesia,0.000000000,0,Negative
2023-03-27 03:35:43+00:00,KingKaiserX,mean cutie honey funi know marsf worried,"Kelang, Selangor",-0.312500000,0.6875,Negative
2023-03-27 03:38:27+00:00,AtmaZico,ahh okay bad one enough satisfy curiosity wan na another satisfy hunger knowledge,"West Java, Indonesia",-0.100000000,0.454166667,Negative
2023-03-27 03:42:15+00:00,foolermy,alina picture supposed dead whole season felt preparation ko arc final scene got worried hmm going play liking haha maeexcite pa ba ako season,PH,0.050000000,0.525,Positive
2023-03-27 03:45:23+00:00,eikourluve,k within le min hungry,Thailand,0.000000000,0,Negative
2023-03-27 03:45:30+00:00,IzleenKhrdn,sorry maggis sahur hungry play,you,-0.500000000,1,Negative
2023-03-27 03:48:09+00:00,yuanitais,coba sender mother possible pas mother little difficult ever adult incident little pa used starving,"Depok, Indonesia",-0.155000000,0.66,Negative
2023-03-27 03:48:46+00:00,phusbear,seems undervalued mcap tvl gt main bridge partner x main bridge partner x fdv bit high since unlocks june would worried,"Hà Nội, Việt Nam",0.164444444,0.402222222,Positive
2023-03-27 03:54:25+00:00,miliaptr,bsa wearing thirsty hungry gk bsa hold rsa finally look woy know lgi,"Kota Medan, Sumatera Utara",0.000000000,1,Positive
2023-03-27 03:58:18+00:00,OerikaI,hungry eat sad cry get angry silent greedy,Bulungan Kalimantan Utara,-0.333333333,0.7,Negative
2023-03-27 04:02:57+00:00,AzunaFitratush,hungry make hungry eat much day must lot money,"Kediri, Jawa Timur",0.200000000,0.2,Positive
2023-03-27 04:03:47+00:00,mania_th_bl,transl f book polite tone b f book b yes f eat breakfast going b first f hungry b shaking head,Thailand,0.250000000,0.333333333,Positive
2023-03-27 04:04:12+00:00,eboymnl,scaled diet kcal kcal per day hungry think ice cream chicken white rice sweet,Republic of the Philippines,-0.083333333,0.533333333,Negative
2023-03-27 04:04:25+00:00,bylaalcika,allah rahman allah rahim never doubt love gift though interior never let hungry shortage share yuuk non verse k open k santri mualaf k thank,"banda aceh, indonesia",0.250000000,0.55,Positive
2023-03-27 04:04:41+00:00,malaysia4syria,march syrian mf officer safe first time first day entering early dh moved hotel hour border entering syria headed albab fill hungry stomach,Malaysia,0.275000000,0.366666667,Positive
2023-03-27 04:04:48+00:00,bb1000m,experiencing hunger,"Bangkok, Thailand",0.000000000,0,Negative
2023-03-27 04:05:52+00:00,Elgatonara,hungry tomorrow nk sahur rice la mcm ni sambal belacan power si plisss,"Kajang, Selangor",0.000000000,0,Negative
2023-03-27 04:06:27+00:00,mrnnrhmn,hungry extra today want eat arabian cow rice sekoq,Malaysia,-0.066666667,0.133333333,Negative
2023-03-27 04:07:45+00:00,azizahindry,yesterday rice paked body tired hungry sake message egg egg made hunger hungry well would stop rice,"Surabaya, Jawa Timur",-0.400000000,0.7,Negative
2023-03-27 04:08:00+00:00,Uyats73,depression scam might hungry,Singapore,0.000000000,0,Negative
2023-03-27 04:11:08+00:00,indonesiana,meaning true fasting endure hunger thirst,Jakarta,0.350000000,0.65,Positive
2023-03-27 04:11:17+00:00,DnggThyy3,also worried yesterday,Việt Nam,0.000000000,0,Negative
2023-03-27 04:11:26+00:00,Liannebor,worried tube freezing view counting properly crazy mv set free pt happening admin,Taguig Philippines ,-0.066666667,0.6,Negative
2023-03-27 04:12:02+00:00,pcnkpym08,illness unknown yearsim bit worried tight program walk every day matter,Thailand,-0.139285714,0.442857143,Negative
2023-03-27 04:12:48+00:00,love_hyuri,one cake fined matter milk yes want want buy ask mamah sender ga love son son starved strange banget netizen,Indonesia,0.225000000,0.375,Positive
2023-03-27 04:15:36+00:00,frhnhwi,consume fast seriously cut craving hunger thirst break energetic energetic,Malaysia,0.216666667,0.566666667,Positive
2023-03-27 04:18:30+00:00,Always_B_my_B,omg please worried able get anything,Thailand,0.500000000,0.625,Positive
2023-03-27 04:20:20+00:00,herapersona,yes hungry alings chuchu shall cook breakfast,Republic of the Philippines,0.000000000,0,Negative
2023-03-27 04:24:05+00:00,Rafiqaduri,overcome hunger thirst middle day fasting long sweet estate agus samsudin masehi,Bandung,0.100000000,0.35,Positive
2023-03-27 04:24:11+00:00,grizzlybae_,hungry mother,Thailand,0.000000000,0,Negative
2023-03-27 04:29:37+00:00,kedapsuaraa,name also fast fasting thirsty hold,"Sulawesi Selatan, Indonesia",0.200000000,0.6,Positive
2023-03-27 04:30:46+00:00,axm1rsy4m1m,office middle cricket officemate hungry falling lapaq,"Alor Star, Kedah",0.000000000,0,Negative
2023-03-27 04:31:55+00:00,racenemo,creating hunger,SE Asia,0.000000000,0,Negative
2023-03-27 04:32:17+00:00,anssyfwn,morning hungry ottoke,Kuala Lumpur,0.000000000,0,Negative
2023-03-27 04:34:21+00:00,iblate4that,appetite hungry af food nowhere near appetite ready bed boom starving,Wawa,0.150000000,0.45,Positive
2023-03-27 04:35:02+00:00,pelisahh,tomorrow morning town buy something fasting lunch hour hungry turkey shop buy carte style burger instead meal drink n fry end shop upgraded burger meal free said need energy sister,Malaysia,0.400000000,0.8,Positive
2023-03-27 04:35:24+00:00,NenkMonica,international riset asian development bank adb revealed million indonesian crony starvation reign president joko widodo jokowi,"Cengkareng, Indonesia",0.000000000,0,Negative
2023-03-27 04:36:30+00:00,fadzilahkamsah_,apart price food else look different bazaar year,Malaysia,0.000000000,0.6,Positive
2023-03-27 04:36:44+00:00,equeen_esmae,far ramadan kilo kilo true eat day eat rice tablespoon day tablespoon open tablespoon side dish vegetable hurt endure hunger hungry,"Kuala Terengganu, Terengganu",0.150000000,0.716666667,Positive
2023-03-27 04:37:35+00:00,Kaye0909,hope people would learn respect privacy posted kid photo possibly ex wife life peaceful disgusting gossip hungry paparazzo came picture tsk,Philippines,-0.250000000,0.833333333,Negative
2023-03-27 04:37:42+00:00,dauspozi,hungry free stuff accept non payment campaign make rate card ready raise fat free thing ask something time another deal briefing another task,Malaysia,0.333333333,0.7,Positive
2023-03-27 04:40:23+00:00,yansprasetiadi,joseph asked hunger pdhl treasury wealth earth replied worry full forget hungry people,Jawa Barat - Indonesia,0.350000000,0.55,Positive
2023-03-27 04:43:54+00:00,alifmegat,year know price buying food near mall,"Perak, Malaysia",0.100000000,0.4,Positive
2023-03-27 04:47:10+00:00,SheyzwanXX,dealing human likely batal puasa swearing thirsty hungry,Singapore ,0.000000000,0.55,Positive
2023-03-27 04:48:12+00:00,tsuyuSV,worried cut goblin gratitude would end le academic card arriet synergy blessing potential heal deck little healing think possible pig fine always playing geno instead pig know,Malaysia,0.045833333,0.6,Positive
2023-03-27 04:49:27+00:00,aqlimarosli,marine iftar soo hoon je touch rice today hungry gilo dh masoni,Malaysia,0.000000000,0,Negative
2023-03-27 04:50:34+00:00,ismailhasan13,written appreciate ask hungry minimal drink eat front fasting rich model written word bhineka single ika jd doubt ppkn school,"Sukabumi, Indonesia",0.067857143,0.521428571,Positive
2023-03-27 04:51:32+00:00,HungryMe133,used quarry decade ago abandoned ruin used cemetery,Malaysia,0.000000000,0,Negative
2023-03-27 04:53:04+00:00,Imbamoeba,absolutely love tsubame simca co pic scuffed though already super exhausted hungry took xx always great see,Republic of the Philippines,0.308333333,0.679166667,Positive
2023-03-27 04:54:22+00:00,jio_kurenai,fan tabatas work since hungry joker back,Philippines,0.000000000,0,Negative
2023-03-27 04:54:30+00:00,MoonlitMonkey69,feel luxon trying upset people possible worried election victory hard tell degree actually mean anything say,Hades,-0.201388889,0.743055556,Negative
2023-03-27 04:54:33+00:00,Adsword01,fasting holding hunger wear emotion lust cleanliness holding get rid garbage refrain pollute keep clean repeat throw trash point later throw barrel gaskeun lumayan yeuh,"Tanjung Priok, Indonesia",0.183333333,0.35,Positive
2023-03-27 04:54:49+00:00,ArfiadjieR,fasting hungry bloated,"Garut, Indonesia",0.000000000,0,Negative
2023-03-27 04:56:26+00:00,xxxibgbmz,tiger cry one cry hunger,Cyberjaya,0.000000000,0,Negative
2023-03-27 05:00:16+00:00,HeyyyNdre,essential fasting hungry thirsty also forbidden lust prohibited seed photo say cannot lust yes clear satisfied cancel,"Kalimantan Timur, Indonesia",0.200000000,0.561111111,Positive
2023-03-27 05:01:56+00:00,Mar33Cj,sure fasting self sufficient heart mind vow holding lust hunger thirst yes,"Gambir, Indonesia",0.500000000,0.888888889,Positive
2023-03-27 05:02:16+00:00,dillanur_,reason skip complete meal carbo protein diet easy hungry lack quality calorie shrink muscle body fat maintain body rt follow healthy diet tip,"Jitra, Kedah",0.344444444,0.577777778,Positive
2023-03-27 05:02:23+00:00,SarSreyleak,okay really worried,Cambodia,0.350000000,0.35,Positive
2023-03-27 05:03:32+00:00,rotigardeniaa,anyone know cheap saloon around shah alam,"Johor Bahru, Johor",0.400000000,0.7,Positive
2023-03-27 05:05:49+00:00,eki_azzi,mnrt know clear canceling fasting compulsory qhodo possible restore lust natural hungry emosian lpar thirst sj bljr control emotion heart repeat wrong,BANDUNG,-0.075000000,0.670833333,Negative
2023-03-27 05:08:57+00:00,marcrimon,omg lady planning work abroad worried dental clearance employer super kind time nilibre ko tooth filling niya hand yung entitled insurance patient nevermind,"Cebu City, Central Visayas",0.466666667,0.783333333,Positive
2023-03-27 05:09:24+00:00,stompsingapore,mother single mum worried wellbeing medical expense,Singapore,-0.035714286,0.107142857,Negative
2023-03-27 05:09:28+00:00,irdnmnrh,kabo must hungry crazy time saturn twice,Malaysia,-0.600000000,0.9,Negative
2023-03-27 05:09:40+00:00,kaptenaffanoth1,uish hungry,Malaysia,0.000000000,0,Negative
2023-03-27 05:11:16+00:00,nrlaffhbdllh,shaking fever fever hold back stomach cannot sleep hungry eat,"Johore, Malaysia",0.000000000,0,Negative
2023-03-27 05:11:19+00:00,shidik,tell stop watching nation broth early feel hungry,Philippines,0.100000000,0.3,Positive
2023-03-27 05:12:42+00:00,PqaZaty,diet ke ever done must always headache n vomiting migraine clinic maybe hungry often try clinic first ask dr check,Malaysia,0.250000000,0.333333333,Positive
2023-03-27 05:13:08+00:00,Senator_aji,confused reply lot salty concept fair ahh everything must shared unless food allstarvation home,"ÜT: -6.568045,106.809065",0.150000000,0.8,Positive
2023-03-27 05:15:00+00:00,mieayamsimpang,eh yes fasting fast month ramadan normal hungrythirsty whereas fasting rest food eating relaxed spirit hell fast ramadan allahuakbar new mobile one place want,"Kota Medan, Sumatera Utara",0.171590909,0.576136364,Positive
2023-03-27 05:16:24+00:00,Alon14091,people always worried transaction speed worry transaction going fail fast secure coinw number user spike transaction coinw get congested,Vietnam,0.033333333,0.5,Positive
2023-03-27 05:19:00+00:00,WallstreetRambo,sama interview subtly power hungry,Nam,-0.333333333,0.5,Negative
2023-03-27 05:22:40+00:00,larassrahmau,yes thank info yaa td find ref worth hungry thirsty,"Tegal, Central Java",0.300000000,0.1,Positive
2023-03-27 05:26:27+00:00,BumbuHalawa,point know content tarawih breaking sometimes hunger appears night tarawih want eat rice unless want make ummah little one abi want get night,Indonesia,-0.187500000,0.5,Negative
2023-03-27 05:31:09+00:00,gyach_,hyung need hungry cook food ryeowook donghae,Indonesia,0.000000000,0,Negative
2023-03-27 05:31:32+00:00,fajarsambudigdo,bad mood reality void vain prophet said many people fasting get anything except hunger thirst,Purwokerto,-0.100000000,0.583333333,Negative
2023-03-27 05:32:20+00:00,MightyWar3,operation starvation make japan hunger march united state conducted large scale marinade spread operation around japanese territorial water interfere country logistics cruise,"Tangerang, Indonesia",0.107142857,0.214285714,Positive
2023-03-27 05:32:24+00:00,MightyWar3,war japanese mine cleaner commandered starvation operation accelerated japan defeat operation worsened hunger country forced end war faster,"Tangerang, Indonesia",-0.150000000,0.1,Negative
2023-03-27 05:34:05+00:00,itss_jillnn,miss much seokjin oppa worried,"Medan Kota, Indonesia",0.200000000,0.2,Positive
2023-03-27 05:34:41+00:00,eydatyra,good order dessert order time middle stomach hungry knowing,Malaysia,0.350000000,0.3,Positive
2023-03-27 05:36:21+00:00,nama2buah,devil horn want get practicum hungry food message tablespoon wkwkwk eventually heart devil makeup eating,"Gorontalo, Indonesia",0.000000000,0,Negative
2023-03-27 05:40:44+00:00,BC70827878,guess worried part golden billion afraid china turn done back onto exploited back worry china really interested conquering country already manage billion people,Hong Kong,-0.010000000,0.38,Negative
2023-03-27 05:42:23+00:00,hyde_myself,duel begin chen nan ready release move enemy alert suddenly sighed hungry shameles mutt,Indonesia,0.100000000,0.5,Positive
2023-03-27 05:45:30+00:00,Askrlfess,askrl kayak kayak mother rela hungersacrifice child set underwear gmn especially many similar story mother pretend full let eat quietly way box milk box way ideal mom cont,"Jakarta, Indonesia",0.450000000,0.656666667,Positive
2023-03-27 05:46:00+00:00,hyde_myself,meanwhile tsundere princess talked chen nan worried chen nan might lose duel due difference cultivation level replied would surrender joke chen nan said would fight,Indonesia,-0.125000000,0.375,Negative
2023-03-27 05:47:49+00:00,SepSyahRiz,long time headache dried body staff hungry,"Mojokerto, Jawa Timur",-0.125000000,0.5,Negative
2023-03-27 05:48:54+00:00,nottftrs,fasting hungry thirst,"Semarang, Jawa Tengah",0.000000000,0,Negative
